Geneid	CO2-0-04percent_Lane1-S1_CO2-adaptation	CO2-0-04percent_Lane2-S2_CO2-adaptation	CO2-0-04percent_Lane2-S3_CO2-adaptation	CO2-0-04percent_Lane2-S4_CO2-adaptation	CO2-30percent_Lane1-S14_CO2-adaptation	CO2-30percent_Lane1-S16_CO2-adaptation	CO2-30percent_Lane2-S13_CO2-adaptation	CO2-30percent_Lane2-S15_CO2-adaptation	CO2-4percent_Lane1-S6_CO2-adaptation	CO2-4percent_Lane1-S7_CO2-adaptation	CO2-4percent_Lane2-S5_CO2-adaptation	CO2-4percent_Lane2-S8_CO2-adaptation	CO2-8percent_Lane1-S12_CO2-adaptation	CO2-8percent_Lane2-S10_CO2-adaptation	CO2-8percent_Lane2-S11_CO2-adaptation	CO2-8percent_Lane2-S9_CO2-adaptation
gene-SYNPCC7002_RS03075	664.3651182156437	609.410418803435	502.3249076626089	630.4759393503374	1107.988197757969	1186.1279444286029	1237.925581230285	981.8683817744516	1437.1619129461603	1337.5583444589927	1415.5986787129807	1100.3200277957746	1335.6473325960706	1430.1467504047587	1407.9091180873127	1344.5253971457723
gene-SYNPCC7002_RS03080	14083.645738335666	15486.804345081337	13089.003537131131	15647.988965304383	23945.785639660895	22351.354869801406	23953.85999680601	24528.83827831186	18240.427316425055	17961.972618756223	15891.48924465353	15865.93117002857	16659.115786264003	18488.427749202892	17830.694034614135	15931.752887737697
gene-SYNPCC7002_RS03085	9509.145176884516	10892.887081633315	9831.030621799999	11318.102734766037	18031.9077279245	16310.398866892934	16668.766199327787	18342.22647237755	9365.754487184959	9847.540634428955	9652.876408335163	9194.02023225508	9698.078541736	9850.50057676747	9936.245713154614	9854.03245613763
gene-SYNPCC7002_RS03090	437.31777983555	381.2056662302338	471.1729754044626	503.32112805279036	846.0868509471554	748.5096405656287	757.4925580385315	734.8244099147128	1072.811005438683	1038.4026511157786	992.9735030364033	889.5338686248385	898.837517148266	941.933388485509	1084.3815719136082	972.0161962049523
gene-SYNPCC7002_RS03095	1577.028310915922	1445.7289722677235	1370.6850193584366	1184.1291802084068	2768.8792387832104	2759.730428735881	2849.193798069703	2970.835167981371	3823.0443048610655	3791.964610732651	3749.8201351118555	3319.6785453986427	3638.5807307404757	3657.6202141613358	3698.935578782499	3491.109667567248
gene-SYNPCC7002_RS03100	3845.264775126908	4142.69422995101	4841.529471786902	4993.47540199742	3112.9885083429735	3023.21311585338	3226.4663561589327	2966.630164205035	2343.6388084357777	2428.4794395172466	2497.597392366441	2657.2077594328434	2288.5231774286012	2256.660132132184	2414.2302646159865	2267.6497607272418
gene-SYNPCC7002_RS03105	1413.7331808494507	1638.925041207536	2043.0475572634275	1842.4202345300826	1503.7502329387535	1515.2533771255482	1452.1063563955247	1641.0027237151166	1246.18571263427	1308.9723559839745	1157.327738021739	1188.2154146315318	1140.2087141379807	1262.9867406171895	1290.3482364834956	996.4621125166935
gene-SYNPCC7002_RS03110	1126.289013540662	1029.514622404101	1335.6390955680222	1182.8046509240573	968.3074794588683	962.7602684985433	929.4266665427376	997.6371459357115	754.2239800335942	756.5315089435057	894.1653022416479	727.578479918212	719.6103969954554	850.3933831256497	782.4852279550062	719.4083943169587
gene-SYNPCC7002_RS03115	344.485616852556	295.62888401528335	267.387418549089	393.38519745178615	149.86577067507653	146.78447275403926	266.25224802651366	395.2703549755822	216.49836533052996	183.48215858383796	263.1624357800911	119.63538763755834	143.2015683633009	165.8333430432234	302.83683101143265	414.41648604666227
gene-SYNPCC7002_RS03120	4087.970550636663	3893.7435907802455	4775.3316157383415	4239.818239202584	2045.0130163477677	2164.387194522293	2207.633953194008	2069.9131089013867	2243.310297672849	2419.837163931776	2685.430803778253	2373.989290739848	2791.0796248922607	2326.973469582511	2583.517934125483	2567.985303985778
gene-SYNPCC7002_RS03125	1032.3383907626921	1056.7435985634033	1063.0596883092421	907.3025597793721	554.3578507495549	502.3493446427058	547.2417053533878	453.089156900202	618.6924830380592	622.2438421538852	722.9629741319231	611.1984769782742	650.2612098006493	571.7933668130344	688.4365226719525	670.5165616934761
gene-SYNPCC7002_RS03130	9407.365335541715	9615.718437970796	9902.420466558251	9592.241077258705	5873.865205973631	5836.734127772418	6118.889301509694	5956.387849179918	7791.300927931633	7752.121200167154	7473.226196743925	6781.780171318188	8033.698049060654	7843.2537925722945	8083.486219078459	7721.417280751435
gene-SYNPCC7002_RS03135	685.6158543201846	763.7079503728154	552.9467975820966	606.6344122320473	172.41838665045213	253.4539343206392	207.30341082507152	197.6351774877911	255.2216501863971	261.2626388530736	348.2744503260685	334.49077768052024	350.34849115298147	262.6800153804659	292.49147343029676	387.6423872290408
gene-SYNPCC7002_RS03140	1159.842807389937	1261.6092287143454	935.8559649218114	1037.106429645618	341.9267583363397	434.8831894638306	481.41550381177746	394.21910403149826	583.4894968054526	524.519648995102	762.0949348427173	609.5707846294639	672.7771796690929	541.2800316930812	626.3643771851371	763.6438619286811
gene-SYNPCC7002_RS03145	445.1469984003808	422.6974394253613	458.193003630235	402.6569024422323	273.54140666907176	268.9529159157862	281.9719379468982	260.71023413283086	175.1348565072173	162.87365526463876	173.1589261452644	209.1584668221258	180.1277589475483	161.85334281018606	182.454488249124	142.01913285868764
gene-SYNPCC7002_RS03150	231.52117755999706	194.49268685216012	260.8974326619752	223.84544905505678	178.96592032072246	154.0781111517555	155.23193796379763	163.99514727710326	110.88940663271046	115.00874432972452	123.26567623900178	150.56154226495437	120.68559849485736	168.48667653191498	114.73942044532542	118.73730779988638
gene-SYNPCC7002_RS03155	880.2278586459792	1008.7687358065372	1096.8076149222338	1035.7819003612685	605.2831126294353	541.5526510304305	576.7161239541089	461.4991644528739	477.000463451818	428.1250366956219	554.695543075508	406.1092410281742	422.39959473200076	456.37336005495087	408.1713809284527	408.596029781962
gene-SYNPCC7002_RS03160	584.9544727723597	811.6828131296816	700.9184758082915	841.0760955618997	407.40209503904305	376.5340822821007	375.3075968491816	336.4003021068785	326.50769730742525	293.83736990600136	261.2058377445514	374.36924022637305	385.47340414775334	261.35334863612013	332.93241670200985	407.4319385290219
gene-SYNPCC7002_RS03165	234.87655694492454	195.78930476450785	154.46166411330867	182.78504124022388	170.96337916816984	210.60380873405632	225.97054260552818	212.35269070496705	193.61642427933575	207.41461405129508	156.52784284317687	220.55231326379803	217.0539495317957	242.7800142152791	229.47884089065084	190.91096548217027
gene-SYNPCC7002_RS03170	351.196375622411	290.44241236589244	346.56524637187744	301.9926768316742	344.83677330090427	354.653167088952	271.1646511266338	297.5040171757707	257.86187415384256	297.8261124839109	304.250994526425	252.29231406559921	296.31016346871695	336.97335306382996	252.99101721141423	300.3355432585361
gene-SYNPCC7002_RS03175	351.196375622411	383.7989020549293	363.43920967837335	301.9926768316742	380.4844566168205	425.7661414666853	297.69162786728276	387.91159836699427	436.5170292843206	408.1813238060743	436.3213619253555	430.524626260329	512.4634742057749	379.4266888828952	382.77823050202824	435.3701285995834
