Geneid	CO2	avg.z	locus
gene-SYNPCC7002_RS00140	0.04	1.4499080923223024	32049.SYNPCC7002_A0027
gene-SYNPCC7002_RS00140	4	-0.8553068336192727	32049.SYNPCC7002_A0027
gene-SYNPCC7002_RS00140	8	-0.4110154678476771	32049.SYNPCC7002_A0027
gene-SYNPCC7002_RS00140	30	-0.1835857908553501	32049.SYNPCC7002_A0027
gene-SYNPCC7002_RS00145	0.04	1.2700015008530017	32049.SYNPCC7002_A0028
gene-SYNPCC7002_RS00145	4	-0.8901052488583356	32049.SYNPCC7002_A0028
gene-SYNPCC7002_RS00145	8	-0.8053582449421584	32049.SYNPCC7002_A0028
gene-SYNPCC7002_RS00145	30	0.4254619929474646	32049.SYNPCC7002_A0028
gene-SYNPCC7002_RS00150	0.04	1.5922427157647836	32049.SYNPCC7002_A0029
gene-SYNPCC7002_RS00150	4	-0.6761832552467674	32049.SYNPCC7002_A0029
gene-SYNPCC7002_RS00150	8	-0.46726242737579327	32049.SYNPCC7002_A0029
gene-SYNPCC7002_RS00150	30	-0.44879703314222086	32049.SYNPCC7002_A0029
gene-SYNPCC7002_RS00155	0.04	-1.4089439172546572	32049.SYNPCC7002_A0030
gene-SYNPCC7002_RS00155	4	0.77676555652369	32049.SYNPCC7002_A0030
gene-SYNPCC7002_RS00155	8	0.4719539969079387	32049.SYNPCC7002_A0030
gene-SYNPCC7002_RS00155	30	0.1602243638230279	32049.SYNPCC7002_A0030
gene-SYNPCC7002_RS00160	0.04	-1.0791565732062847	32049.SYNPCC7002_A0031
gene-SYNPCC7002_RS00160	4	0.2419384299464069	32049.SYNPCC7002_A0031
gene-SYNPCC7002_RS00160	8	0.9632465002526496	32049.SYNPCC7002_A0031
gene-SYNPCC7002_RS00160	30	-0.12602835699278306	32049.SYNPCC7002_A0031
gene-SYNPCC7002_RS00170	0.04	-1.5884898245225456	32049.SYNPCC7002_A0034
gene-SYNPCC7002_RS00170	4	0.6175384985747104	32049.SYNPCC7002_A0034
gene-SYNPCC7002_RS00170	8	0.7961022047421721	32049.SYNPCC7002_A0034
gene-SYNPCC7002_RS00170	30	0.174849121205651	32049.SYNPCC7002_A0034
gene-SYNPCC7002_RS00175	0.04	-1.5996377264410104	32049.SYNPCC7002_A0035
gene-SYNPCC7002_RS00175	4	0.6498162389709028	32049.SYNPCC7002_A0035
gene-SYNPCC7002_RS00175	8	0.8145318130104979	32049.SYNPCC7002_A0035
gene-SYNPCC7002_RS00175	30	0.1352896744596217	32049.SYNPCC7002_A0035
gene-SYNPCC7002_RS00180	0.04	1.4804738616860795	32049.SYNPCC7002_A0036
gene-SYNPCC7002_RS00180	4	-0.8206515305736762	32049.SYNPCC7002_A0036
gene-SYNPCC7002_RS00180	8	-0.8865692067416154	32049.SYNPCC7002_A0036
gene-SYNPCC7002_RS00180	30	0.22674687562921145	32049.SYNPCC7002_A0036
gene-SYNPCC7002_RS00185	0.04	-1.6382000723095933	32049.SYNPCC7002_A0037
gene-SYNPCC7002_RS00185	4	0.4427972318383123	32049.SYNPCC7002_A0037
gene-SYNPCC7002_RS00185	8	0.5717033987325155	32049.SYNPCC7002_A0037
gene-SYNPCC7002_RS00185	30	0.6236994417387499	32049.SYNPCC7002_A0037
gene-SYNPCC7002_RS00190	0.04	-1.567416696980638	32049.SYNPCC7002_A0038
gene-SYNPCC7002_RS00190	4	0.29233700129579693	32049.SYNPCC7002_A0038
gene-SYNPCC7002_RS00190	8	0.3988128126464604	32049.SYNPCC7002_A0038
gene-SYNPCC7002_RS00190	30	0.8762668830383902	32049.SYNPCC7002_A0038
gene-SYNPCC7002_RS00195	0.04	-1.6172632277541097	32049.SYNPCC7002_A0039
gene-SYNPCC7002_RS00195	4	0.3533961844465728	32049.SYNPCC7002_A0039
gene-SYNPCC7002_RS00195	8	0.6453670081892853	32049.SYNPCC7002_A0039
gene-SYNPCC7002_RS00195	30	0.6185000351182574	32049.SYNPCC7002_A0039
gene-SYNPCC7002_RS00205	0.04	1.275844581397132	32049.SYNPCC7002_A0040
gene-SYNPCC7002_RS00205	4	-0.9707010394678564	32049.SYNPCC7002_A0040
gene-SYNPCC7002_RS00205	8	-0.8491136047151802	32049.SYNPCC7002_A0040
gene-SYNPCC7002_RS00205	30	0.543970062785913	32049.SYNPCC7002_A0040
gene-SYNPCC7002_RS00210	0.04	1.2701863538568712	32049.SYNPCC7002_A0041
gene-SYNPCC7002_RS00210	4	-0.2557964096057944	32049.SYNPCC7002_A0041
gene-SYNPCC7002_RS00210	8	-1.2129592117991796	32049.SYNPCC7002_A0041
gene-SYNPCC7002_RS00210	30	0.19856926754809695	32049.SYNPCC7002_A0041
gene-SYNPCC7002_RS00215	0.04	-1.665613461541511	32049.SYNPCC7002_A0042
gene-SYNPCC7002_RS00215	4	0.39883696144746233	32049.SYNPCC7002_A0042
gene-SYNPCC7002_RS00215	8	0.6078153216506638	32049.SYNPCC7002_A0042
gene-SYNPCC7002_RS00215	30	0.6589611784433839	32049.SYNPCC7002_A0042
gene-SYNPCC7002_RS00220	0.04	1.1246311737289147	32049.SYNPCC7002_A0043
gene-SYNPCC7002_RS00220	4	-0.777076100454526	32049.SYNPCC7002_A0043
gene-SYNPCC7002_RS00220	8	-1.0944609130300644	32049.SYNPCC7002_A0043
gene-SYNPCC7002_RS00220	30	0.7469058397556579	32049.SYNPCC7002_A0043
gene-SYNPCC7002_RS00225	0.04	-1.353172837225308	32049.SYNPCC7002_A0044
gene-SYNPCC7002_RS00225	4	0.45063896448250573	32049.SYNPCC7002_A0044
gene-SYNPCC7002_RS00225	8	0.6994119188481766	32049.SYNPCC7002_A0044
gene-SYNPCC7002_RS00225	30	0.20312195389462806	32049.SYNPCC7002_A0044
gene-SYNPCC7002_RS00230	0.04	1.6296084443147607	32049.SYNPCC7002_A0045
gene-SYNPCC7002_RS00230	4	-0.5444918403337227	32049.SYNPCC7002_A0045
gene-SYNPCC7002_RS00230	8	-0.7752245606457584	32049.SYNPCC7002_A0045
gene-SYNPCC7002_RS00230	30	-0.3098920433352696	32049.SYNPCC7002_A0045
gene-SYNPCC7002_RS00235	0.04	1.5326158281017772	32049.SYNPCC7002_A0046
gene-SYNPCC7002_RS00235	4	-0.3591561335848009	32049.SYNPCC7002_A0046
gene-SYNPCC7002_RS00235	8	-0.6714595742192462	32049.SYNPCC7002_A0046
gene-SYNPCC7002_RS00235	30	-0.5020001202977268	32049.SYNPCC7002_A0046
gene-SYNPCC7002_RS00240	0.04	1.5827225396946203	32049.SYNPCC7002_A0047
gene-SYNPCC7002_RS00240	4	-0.330020401592945	32049.SYNPCC7002_A0047
gene-SYNPCC7002_RS00240	8	-0.833520961153846	32049.SYNPCC7002_A0047
gene-SYNPCC7002_RS00240	30	-0.4191811769478345	32049.SYNPCC7002_A0047
gene-SYNPCC7002_RS00245	0.04	1.6027099507437033	32049.SYNPCC7002_A0048
gene-SYNPCC7002_RS00245	4	-0.48008563259586656	32049.SYNPCC7002_A0048
gene-SYNPCC7002_RS00245	8	-0.8867738895747103	32049.SYNPCC7002_A0048
gene-SYNPCC7002_RS00245	30	-0.23585042857311622	32049.SYNPCC7002_A0048
gene-SYNPCC7002_RS00250	0.04	1.6147843996048532	32049.SYNPCC7002_A0049
gene-SYNPCC7002_RS00250	4	-0.359246173893351	32049.SYNPCC7002_A0049
gene-SYNPCC7002_RS00250	8	-0.6166765339235643	32049.SYNPCC7002_A0049
gene-SYNPCC7002_RS00250	30	-0.6388616917879507	32049.SYNPCC7002_A0049
gene-SYNPCC7002_RS00255	0.04	-1.481540004940764	32049.SYNPCC7002_A0050
gene-SYNPCC7002_RS00255	4	0.1561852722569253	32049.SYNPCC7002_A0050
gene-SYNPCC7002_RS00255	8	0.1656512757433411	32049.SYNPCC7002_A0050
gene-SYNPCC7002_RS00255	30	1.1597034569405116	32049.SYNPCC7002_A0050
gene-SYNPCC7002_RS00260	0.04	-1.6294484714285238	32049.SYNPCC7002_A0051
gene-SYNPCC7002_RS00260	4	0.4080623587802393	32049.SYNPCC7002_A0051
gene-SYNPCC7002_RS00260	8	0.5220846842270793	32049.SYNPCC7002_A0051
gene-SYNPCC7002_RS00260	30	0.6993014284212118	32049.SYNPCC7002_A0051
gene-SYNPCC7002_RS00265	0.04	-1.5763281723135414	32049.SYNPCC7002_A0052
gene-SYNPCC7002_RS00265	4	0.6884090113366561	32049.SYNPCC7002_A0052
gene-SYNPCC7002_RS00265	8	0.836172748007841	32049.SYNPCC7002_A0052
gene-SYNPCC7002_RS00265	30	0.05174641296904637	32049.SYNPCC7002_A0052
gene-SYNPCC7002_RS00270	0.04	-1.5315606494082026	32049.SYNPCC7002_A0053
gene-SYNPCC7002_RS00270	4	0.7477924148652063	32049.SYNPCC7002_A0053
gene-SYNPCC7002_RS00270	8	0.8372803030121935	32049.SYNPCC7002_A0053
gene-SYNPCC7002_RS00270	30	-0.053512068469195026	32049.SYNPCC7002_A0053
gene-SYNPCC7002_RS00275	0.04	0.7533599341341602	32049.SYNPCC7002_A0054
gene-SYNPCC7002_RS00275	4	-0.8361944228968345	32049.SYNPCC7002_A0054
gene-SYNPCC7002_RS00275	8	-0.6471594998266172	32049.SYNPCC7002_A0054
gene-SYNPCC7002_RS00275	30	0.7299939885892852	32049.SYNPCC7002_A0054
gene-SYNPCC7002_RS00280	0.04	1.5227455232336693	32049.SYNPCC7002_A0055
gene-SYNPCC7002_RS00280	4	-0.6729762341521472	32049.SYNPCC7002_A0055
gene-SYNPCC7002_RS00280	8	-0.7717955016091137	32049.SYNPCC7002_A0055
gene-SYNPCC7002_RS00280	30	-0.0779737874724041	32049.SYNPCC7002_A0055
gene-SYNPCC7002_RS00285	0.04	1.5430810979275391	32049.SYNPCC7002_A0056
gene-SYNPCC7002_RS00285	4	-0.7151762870398095	32049.SYNPCC7002_A0056
gene-SYNPCC7002_RS00285	8	-0.7190204268276663	32049.SYNPCC7002_A0056
gene-SYNPCC7002_RS00285	30	-0.10888438406005588	32049.SYNPCC7002_A0056
gene-SYNPCC7002_RS00290	0.04	1.6190798382743754	32049.SYNPCC7002_A0057
gene-SYNPCC7002_RS00290	4	-0.6614650212288912	32049.SYNPCC7002_A0057
gene-SYNPCC7002_RS00290	8	-0.7475585433730603	32049.SYNPCC7002_A0057
gene-SYNPCC7002_RS00290	30	-0.21005627367243043	32049.SYNPCC7002_A0057
gene-SYNPCC7002_RS00295	0.04	0.9407683880659847	32049.SYNPCC7002_A0058
gene-SYNPCC7002_RS00295	4	-1.1256749954324148	32049.SYNPCC7002_A0058
gene-SYNPCC7002_RS00295	8	0.007478693541991488	32049.SYNPCC7002_A0058
gene-SYNPCC7002_RS00295	30	0.17742791382435974	32049.SYNPCC7002_A0058
gene-SYNPCC7002_RS00300	0.04	1.1161351797400512	32049.SYNPCC7002_A0059
gene-SYNPCC7002_RS00300	4	-0.659535810504132	32049.SYNPCC7002_A0059
gene-SYNPCC7002_RS00300	8	-0.22073549780656096	32049.SYNPCC7002_A0059
gene-SYNPCC7002_RS00300	30	-0.23586387142934906	32049.SYNPCC7002_A0059
gene-SYNPCC7002_RS00305	0.04	-1.5878213777973187	32049.SYNPCC7002_A0060
gene-SYNPCC7002_RS00305	4	0.7463613559454206	32049.SYNPCC7002_A0060
gene-SYNPCC7002_RS00305	8	0.6509327377518533	32049.SYNPCC7002_A0060
gene-SYNPCC7002_RS00305	30	0.19052728410004566	32049.SYNPCC7002_A0060
gene-SYNPCC7002_RS00310	0.04	1.0256382508202642	32049.SYNPCC7002_A0061
gene-SYNPCC7002_RS00310	4	-1.133787725104271	32049.SYNPCC7002_A0061
gene-SYNPCC7002_RS00310	8	-0.6159597904829716	32049.SYNPCC7002_A0061
gene-SYNPCC7002_RS00310	30	0.724109264766996	32049.SYNPCC7002_A0061
gene-SYNPCC7002_RS00315	0.04	1.054605275427557	32049.SYNPCC7002_A0062
gene-SYNPCC7002_RS00315	4	-0.912365056279901	32049.SYNPCC7002_A0062
gene-SYNPCC7002_RS00315	8	-0.8538871847323096	32049.SYNPCC7002_A0062
gene-SYNPCC7002_RS00315	30	0.7116469655846519	32049.SYNPCC7002_A0062
gene-SYNPCC7002_RS00320	0.04	0.08532924992084784	32049.SYNPCC7002_A0063
gene-SYNPCC7002_RS00320	4	-0.3509264843378122	32049.SYNPCC7002_A0063
gene-SYNPCC7002_RS00320	8	-0.8384684022757212	32049.SYNPCC7002_A0063
gene-SYNPCC7002_RS00320	30	1.1040656366926893	32049.SYNPCC7002_A0063
gene-SYNPCC7002_RS00325	0.04	1.5992134935439706	32049.SYNPCC7002_A0064
gene-SYNPCC7002_RS00325	4	-0.18713350245423682	32049.SYNPCC7002_A0064
gene-SYNPCC7002_RS00325	8	-0.5320930630949203	32049.SYNPCC7002_A0064
gene-SYNPCC7002_RS00325	30	-0.8799869279948034	32049.SYNPCC7002_A0064
gene-SYNPCC7002_RS00335	0.04	-1.1245063546914766	32049.SYNPCC7002_A0066
gene-SYNPCC7002_RS00335	4	0.7731932024144915	32049.SYNPCC7002_A0066
gene-SYNPCC7002_RS00335	8	0.6965503481689628	32049.SYNPCC7002_A0066
gene-SYNPCC7002_RS00335	30	-0.3452371958919448	32049.SYNPCC7002_A0066
gene-SYNPCC7002_RS00345	0.04	-1.5547689339925783	32049.SYNPCC7002_A0068
gene-SYNPCC7002_RS00345	4	0.773267764030895	32049.SYNPCC7002_A0068
gene-SYNPCC7002_RS00345	8	0.7578108728982582	32049.SYNPCC7002_A0068
gene-SYNPCC7002_RS00345	30	0.02369029706342135	32049.SYNPCC7002_A0068
gene-SYNPCC7002_RS00350	0.04	-1.6092509540810898	32049.SYNPCC7002_A0069
gene-SYNPCC7002_RS00350	4	0.7128443419318087	32049.SYNPCC7002_A0069
gene-SYNPCC7002_RS00350	8	0.5586430373134166	32049.SYNPCC7002_A0069
gene-SYNPCC7002_RS00350	30	0.33776357483587427	32049.SYNPCC7002_A0069
gene-SYNPCC7002_RS00355	0.04	-1.5645097921116515	32049.SYNPCC7002_A0070
gene-SYNPCC7002_RS00355	4	0.6925170546154478	32049.SYNPCC7002_A0070
gene-SYNPCC7002_RS00355	8	0.7682176941264874	32049.SYNPCC7002_A0070
gene-SYNPCC7002_RS00355	30	0.10377504336971635	32049.SYNPCC7002_A0070
gene-SYNPCC7002_RS00360	0.04	-1.5793122929369177	32049.SYNPCC7002_A0071
gene-SYNPCC7002_RS00360	4	0.4527046519035564	32049.SYNPCC7002_A0071
gene-SYNPCC7002_RS00360	8	0.7249295521646089	32049.SYNPCC7002_A0071
gene-SYNPCC7002_RS00360	30	0.4016780888687566	32049.SYNPCC7002_A0071
gene-SYNPCC7002_RS00365	0.04	-1.3658590481424795	32049.SYNPCC7002_A0072
gene-SYNPCC7002_RS00365	4	0.5924193893429215	32049.SYNPCC7002_A0072
gene-SYNPCC7002_RS00365	8	1.0685602537441241	32049.SYNPCC7002_A0072
gene-SYNPCC7002_RS00365	30	-0.29512059494457893	32049.SYNPCC7002_A0072
gene-SYNPCC7002_RS00370	0.04	-1.5394926933979298	32049.SYNPCC7002_A0073
gene-SYNPCC7002_RS00370	4	0.8111186583242749	32049.SYNPCC7002_A0073
gene-SYNPCC7002_RS00370	8	0.742601219756212	32049.SYNPCC7002_A0073
gene-SYNPCC7002_RS00370	30	-0.0142271846825553	32049.SYNPCC7002_A0073
gene-SYNPCC7002_RS00375	0.04	-1.261481336108507	32049.SYNPCC7002_A0074
gene-SYNPCC7002_RS00375	4	0.004372387433354885	32049.SYNPCC7002_A0074
gene-SYNPCC7002_RS00375	8	-0.15483973848702193	32049.SYNPCC7002_A0074
gene-SYNPCC7002_RS00375	30	1.4119486871621794	32049.SYNPCC7002_A0074
gene-SYNPCC7002_RS00380	0.04	-1.3065222901758726	32049.SYNPCC7002_A0075
gene-SYNPCC7002_RS00380	4	0.10791043782932257	32049.SYNPCC7002_A0075
gene-SYNPCC7002_RS00380	8	-0.196212043613327	32049.SYNPCC7002_A0075
gene-SYNPCC7002_RS00380	30	1.3948238959598833	32049.SYNPCC7002_A0075
gene-SYNPCC7002_RS00385	0.04	1.5279161484552892	32049.SYNPCC7002_A0076
gene-SYNPCC7002_RS00385	4	-0.8571252280662337	32049.SYNPCC7002_A0076
gene-SYNPCC7002_RS00385	8	-0.7643786691599075	32049.SYNPCC7002_A0076
gene-SYNPCC7002_RS00385	30	0.09358774877085954	32049.SYNPCC7002_A0076
gene-SYNPCC7002_RS00390	0.04	0.3842427140620357	32049.SYNPCC7002_A0078
gene-SYNPCC7002_RS00390	4	-0.8218970585477889	32049.SYNPCC7002_A0078
gene-SYNPCC7002_RS00390	8	-0.8232532071624463	32049.SYNPCC7002_A0078
gene-SYNPCC7002_RS00390	30	1.2609075516481658	32049.SYNPCC7002_A0078
gene-SYNPCC7002_RS00395	0.04	1.4981056472506793	32049.SYNPCC7002_A0079
gene-SYNPCC7002_RS00395	4	-0.162349668805445	32049.SYNPCC7002_A0079
gene-SYNPCC7002_RS00395	8	-0.2853815362695771	32049.SYNPCC7002_A0079
gene-SYNPCC7002_RS00395	30	-1.0503744421756673	32049.SYNPCC7002_A0079
gene-SYNPCC7002_RS00405	0.04	0.9708490316406756	32049.SYNPCC7002_A0081
gene-SYNPCC7002_RS00405	4	0.3091974067696651	32049.SYNPCC7002_A0081
gene-SYNPCC7002_RS00405	8	-0.184570276224249	32049.SYNPCC7002_A0081
gene-SYNPCC7002_RS00405	30	-1.0954761621861113	32049.SYNPCC7002_A0081
gene-SYNPCC7002_RS00410	0.04	0.043425864950159376	32049.SYNPCC7002_A0082
gene-SYNPCC7002_RS00410	4	0.4975163126690203	32049.SYNPCC7002_A0082
gene-SYNPCC7002_RS00410	8	0.7071536148519806	32049.SYNPCC7002_A0082
gene-SYNPCC7002_RS00410	30	-1.2480957924712832	32049.SYNPCC7002_A0082
gene-SYNPCC7002_RS00415	0.04	-0.3761574492055505	32049.SYNPCC7002_A0083
gene-SYNPCC7002_RS00415	4	0.45977249045691215	32049.SYNPCC7002_A0083
gene-SYNPCC7002_RS00415	8	0.7477477752606243	32049.SYNPCC7002_A0083
gene-SYNPCC7002_RS00415	30	-0.8313628165119609	32049.SYNPCC7002_A0083
gene-SYNPCC7002_RS00425	0.04	-1.243962357456819	32049.SYNPCC7002_A0085
gene-SYNPCC7002_RS00425	4	0.5974042236820447	32049.SYNPCC7002_A0085
gene-SYNPCC7002_RS00425	8	0.20615495098854048	32049.SYNPCC7002_A0085
gene-SYNPCC7002_RS00425	30	0.4404031827862412	32049.SYNPCC7002_A0085
gene-SYNPCC7002_RS00430	0.04	-1.1331118269447897	32049.SYNPCC7002_A0086
gene-SYNPCC7002_RS00430	4	-0.2934006382538462	32049.SYNPCC7002_A0086
gene-SYNPCC7002_RS00430	8	0.06865848218626495	32049.SYNPCC7002_A0086
gene-SYNPCC7002_RS00430	30	1.3578539830123904	32049.SYNPCC7002_A0086
gene-SYNPCC7002_RS00435	0.04	-0.15827486818465872	32049.SYNPCC7002_A0087
gene-SYNPCC7002_RS00435	4	-0.5996578474252072	32049.SYNPCC7002_A0087
gene-SYNPCC7002_RS00435	8	-0.8357833569868227	32049.SYNPCC7002_A0087
gene-SYNPCC7002_RS00435	30	1.5937160725966886	32049.SYNPCC7002_A0087
gene-SYNPCC7002_RS00440	0.04	-0.10313987365577354	32049.SYNPCC7002_A0088
gene-SYNPCC7002_RS00440	4	-1.0460515413137585	32049.SYNPCC7002_A0088
gene-SYNPCC7002_RS00440	8	-0.11359882811022211	32049.SYNPCC7002_A0088
gene-SYNPCC7002_RS00440	30	1.2627902430797497	32049.SYNPCC7002_A0088
gene-SYNPCC7002_RS00445	0.04	0.017073482643177762	32049.SYNPCC7002_A0089
gene-SYNPCC7002_RS00445	4	-0.26591711328127543	32049.SYNPCC7002_A0089
gene-SYNPCC7002_RS00445	8	-0.8016710231544861	32049.SYNPCC7002_A0089
gene-SYNPCC7002_RS00445	30	1.0505146537925547	32049.SYNPCC7002_A0089
gene-SYNPCC7002_RS00450	0.04	0.1065144452313086	32049.SYNPCC7002_A0090
gene-SYNPCC7002_RS00450	4	-0.702660270624212	32049.SYNPCC7002_A0090
gene-SYNPCC7002_RS00450	8	-0.717286569790567	32049.SYNPCC7002_A0090
gene-SYNPCC7002_RS00450	30	1.3134323951834757	32049.SYNPCC7002_A0090
gene-SYNPCC7002_RS00455	0.04	-1.2701299463086397	32049.SYNPCC7002_A0091
gene-SYNPCC7002_RS00455	4	0.5958631207074244	32049.SYNPCC7002_A0091
gene-SYNPCC7002_RS00455	8	0.5559195844497533	32049.SYNPCC7002_A0091
gene-SYNPCC7002_RS00455	30	0.11834724115146822	32049.SYNPCC7002_A0091
gene-SYNPCC7002_RS00460	0.04	-1.1270926298565436	32049.SYNPCC7002_A0092
gene-SYNPCC7002_RS00460	4	0.729728381655334	32049.SYNPCC7002_A0092
gene-SYNPCC7002_RS00460	8	1.021437140366573	32049.SYNPCC7002_A0092
gene-SYNPCC7002_RS00460	30	-0.6240728921653754	32049.SYNPCC7002_A0092
gene-SYNPCC7002_RS00465	0.04	-0.6988597784445025	32049.SYNPCC7002_A0093
gene-SYNPCC7002_RS00465	4	0.7257657469471834	32049.SYNPCC7002_A0093
gene-SYNPCC7002_RS00465	8	1.0790985895118244	32049.SYNPCC7002_A0093
gene-SYNPCC7002_RS00465	30	-1.1060045580144928	32049.SYNPCC7002_A0093
gene-SYNPCC7002_RS00470	0.04	-1.4836720268653143	32049.SYNPCC7002_A0094
gene-SYNPCC7002_RS00470	4	0.5551379462363077	32049.SYNPCC7002_A0094
gene-SYNPCC7002_RS00470	8	0.5653196427350402	32049.SYNPCC7002_A0094
gene-SYNPCC7002_RS00470	30	0.36321443789397206	32049.SYNPCC7002_A0094
gene-SYNPCC7002_RS00475	0.04	-1.0677888447525579	32049.SYNPCC7002_A0095
gene-SYNPCC7002_RS00475	4	0.6084117111072025	32049.SYNPCC7002_A0095
gene-SYNPCC7002_RS00475	8	1.1984127358156933	32049.SYNPCC7002_A0095
gene-SYNPCC7002_RS00475	30	-0.7390356021703429	32049.SYNPCC7002_A0095
gene-SYNPCC7002_RS00480	0.04	1.3024710502282015	32049.SYNPCC7002_A0096
gene-SYNPCC7002_RS00480	4	0.3033267498387998	32049.SYNPCC7002_A0096
gene-SYNPCC7002_RS00480	8	-0.6045872119296579	32049.SYNPCC7002_A0096
gene-SYNPCC7002_RS00480	30	-1.0012105881373794	32049.SYNPCC7002_A0096
gene-SYNPCC7002_RS00490	0.04	-1.297322677605044	32049.SYNPCC7002_A0097
gene-SYNPCC7002_RS00490	4	0.8078560658635959	32049.SYNPCC7002_A0097
gene-SYNPCC7002_RS00490	8	1.0042829633059323	32049.SYNPCC7002_A0097
gene-SYNPCC7002_RS00490	30	-0.5148163515644776	32049.SYNPCC7002_A0097
gene-SYNPCC7002_RS00495	0.04	-1.3377761709142	32049.SYNPCC7002_A0098
gene-SYNPCC7002_RS00495	4	0.1469856532453192	32049.SYNPCC7002_A0098
gene-SYNPCC7002_RS00495	8	0.9145322417523523	32049.SYNPCC7002_A0098
gene-SYNPCC7002_RS00495	30	0.27625827591657437	32049.SYNPCC7002_A0098
gene-SYNPCC7002_RS00500	0.04	-1.0827441762124685	32049.SYNPCC7002_A0099
gene-SYNPCC7002_RS00500	4	0.6936469570693198	32049.SYNPCC7002_A0099
gene-SYNPCC7002_RS00500	8	0.17986656948406632	32049.SYNPCC7002_A0099
gene-SYNPCC7002_RS00500	30	0.20923064965903965	32049.SYNPCC7002_A0099
gene-SYNPCC7002_RS00505	0.04	0.6369403364708104	32049.SYNPCC7002_A0100
gene-SYNPCC7002_RS00505	4	-0.2832791325350634	32049.SYNPCC7002_A0100
gene-SYNPCC7002_RS00505	8	0.5307803321759663	32049.SYNPCC7002_A0100
gene-SYNPCC7002_RS00505	30	-0.8844415361117164	32049.SYNPCC7002_A0100
gene-SYNPCC7002_RS00510	0.04	-1.4126218204820853	32049.SYNPCC7002_A0101
gene-SYNPCC7002_RS00510	4	0.5233035140527837	32049.SYNPCC7002_A0101
gene-SYNPCC7002_RS00510	8	-0.2245757247619552	32049.SYNPCC7002_A0101
gene-SYNPCC7002_RS00510	30	1.1138940311912606	32049.SYNPCC7002_A0101
gene-SYNPCC7002_RS00515	0.04	-1.5837156791717444	32049.SYNPCC7002_A0103
gene-SYNPCC7002_RS00515	4	0.4319373442088311	32049.SYNPCC7002_A0103
gene-SYNPCC7002_RS00515	8	0.909285394039874	32049.SYNPCC7002_A0103
gene-SYNPCC7002_RS00515	30	0.2424929409230242	32049.SYNPCC7002_A0103
gene-SYNPCC7002_RS00520	0.04	-0.778027388557513	32049.SYNPCC7002_A0104
gene-SYNPCC7002_RS00520	4	1.2004178230028664	32049.SYNPCC7002_A0104
gene-SYNPCC7002_RS00520	8	0.44411567819701053	32049.SYNPCC7002_A0104
gene-SYNPCC7002_RS00520	30	-0.8665061126423487	32049.SYNPCC7002_A0104
gene-SYNPCC7002_RS00525	0.04	-1.5515487624902473	32049.SYNPCC7002_A0105
gene-SYNPCC7002_RS00525	4	0.7964696677118692	32049.SYNPCC7002_A0105
gene-SYNPCC7002_RS00525	8	0.7451204418527779	32049.SYNPCC7002_A0105
gene-SYNPCC7002_RS00525	30	0.009958652925593094	32049.SYNPCC7002_A0105
gene-SYNPCC7002_RS00530	0.04	-1.2626413957652027	32049.SYNPCC7002_A0106
gene-SYNPCC7002_RS00530	4	0.4662875631810085	32049.SYNPCC7002_A0106
gene-SYNPCC7002_RS00530	8	1.1775375077134675	32049.SYNPCC7002_A0106
gene-SYNPCC7002_RS00530	30	-0.3811836751292612	32049.SYNPCC7002_A0106
gene-SYNPCC7002_RS00535	0.04	-0.07486898263979669	32049.SYNPCC7002_A0107
gene-SYNPCC7002_RS00535	4	1.2268688836966635	32049.SYNPCC7002_A0107
gene-SYNPCC7002_RS00535	8	0.09347577325690187	32049.SYNPCC7002_A0107
gene-SYNPCC7002_RS00535	30	-1.245475674313753	32049.SYNPCC7002_A0107
gene-SYNPCC7002_RS00540	0.04	-0.4540291739876962	32049.SYNPCC7002_A0108
gene-SYNPCC7002_RS00540	4	0.7789858278232101	32049.SYNPCC7002_A0108
gene-SYNPCC7002_RS00540	8	0.8681904039931657	32049.SYNPCC7002_A0108
gene-SYNPCC7002_RS00540	30	-1.193147057828648	32049.SYNPCC7002_A0108
gene-SYNPCC7002_RS00545	0.04	-1.6175916161607118	32049.SYNPCC7002_A0109
gene-SYNPCC7002_RS00545	4	0.5004483245528151	32049.SYNPCC7002_A0109
gene-SYNPCC7002_RS00545	8	0.7548204422771484	32049.SYNPCC7002_A0109
gene-SYNPCC7002_RS00545	30	0.36232284933075554	32049.SYNPCC7002_A0109
gene-SYNPCC7002_RS00550	0.04	-1.5734766072068411	32049.SYNPCC7002_A0110
gene-SYNPCC7002_RS00550	4	0.6918882493291948	32049.SYNPCC7002_A0110
gene-SYNPCC7002_RS00550	8	0.8267590706111915	32049.SYNPCC7002_A0110
gene-SYNPCC7002_RS00550	30	0.054829287266447105	32049.SYNPCC7002_A0110
gene-SYNPCC7002_RS00555	0.04	-0.2893029288358704	32049.SYNPCC7002_A0112
gene-SYNPCC7002_RS00555	4	0.5037139566807889	32049.SYNPCC7002_A0112
gene-SYNPCC7002_RS00555	8	1.1008867664952064	32049.SYNPCC7002_A0112
gene-SYNPCC7002_RS00555	30	-1.3152977943401152	32049.SYNPCC7002_A0112
gene-SYNPCC7002_RS00565	0.04	-0.6660202064731187	32049.SYNPCC7002_A0114
gene-SYNPCC7002_RS00565	4	0.5233432472534532	32049.SYNPCC7002_A0114
gene-SYNPCC7002_RS00565	8	1.0657082540047176	32049.SYNPCC7002_A0114
