K02110_downstream.fna.motif.h1_5;High-covariation	4.477159175274068	0	0	10.599454395416943	8.730325076051244	5.470426643265675	21.615025332868584	44.15384751456085	19.36111600781655	46.518790121174334	37.173032967927355	9.766100106023055	7.204939855829066	23.863064210286794	45.131659894444304	37.24822889814756
gene-SYNPCC7002_RS04490	2115.4577103169972	2193.4609572948016	3086.926700592628	2277.557763215216	1468.877194045622	1520.7786068278576	1543.5093089971156	1444.461582976348	1702.8981579602284	1670.6891194947468	1681.5906229438715	1802.6593112367557	1657.136166840685	1788.404089982049	1555.1617805293934	1619.1339499163516
gene-SYNPCC7002_RS04495	5912.088690949407	6079.687467085	7762.750912339746	6714.754359496634	3506.6805722139165	3346.9893679047154	3434.8240256231165	3491.3077999013476	3612.6082369130427	3524.13062875125	3346.551204823144	3252.9251769811794	3334.0859182849003	3678.889065752547	3536.2536013126046	3581.650009987501
gene-SYNPCC7002_RS04500	2500.493399390567	2801.8188455096224	3314.097504883507	3314.979362166649	1909.7586103862097	1549.9542155919414	1794.0471026280923	1943.8205727243576	1904.429774587046	1868.7262545820317	1416.4882036199685	1597.5712090102716	1570.6768885707363	1833.478766823702	1840.9956265275407	1417.7607124357414
gene-SYNPCC7002_RS04505	7938.003217760922	7750.401667555553	8174.254597826653	7988.013818746094	15358.096862953482	16481.483738385603	14486.97947877942	15510.61586261502	4876.361081786887	4811.372006818603	5278.570681445684	4980.711054071759	5530.691956830787	4743.446874689231	4776.434005495355	5220.572081505994
gene-SYNPCC7002_RS04510	310.0432728877292	287.96471467737786	268.71060850406815	262.33649628656934	567.4711299433309	506.014464502075	496.1630815044834	474.1282197396892	600.1945962423131	684.490768925851	764.9818889715576	624.2165651099737	911.4248917623769	714.5662005191434	692.9590279626136	753.1126280344209
gene-SYNPCC7002_RS04515	3510.092793414869	3499.6792801782226	3610.0686099024806	3680.6605388085336	3856.621102345637	3689.802770882698	3647.044274345826	3614.30780369191	3482.360729224095	3381.9160418093743	3411.1148936621757	3197.5839430470487	3717.748965607798	3404.4638273342493	3520.269471766656	3803.9753762233195
gene-SYNPCC7002_RS04520	1067.8024633028651	915.7796782082377	790.5543989322584	702.2138536963726	1651.486493553027	1676.6857661609295	1678.1119667517971	1652.615435544992	1410.721316387724	1267.3047537297066	1399.8581625553695	1472.2395909829756	1523.8447795078475	1474.2070778799398	1325.7425093993015	1381.676490690661
gene-SYNPCC7002_RS04525	1263.6781772211057	1230.9842983280703	1304.6094760704757	1393.828252997328	937.7824185858378	863.4156718620991	829.2309718609583	896.7436173790574	814.9269737835511	807.4332856746688	801.1766842298027	862.6721760320365	860.0896952895947	933.3109557801057	878.1868821127288	940.5177796782258
gene-SYNPCC7002_RS04530	767.8327985595026	756.2316606167175	865.845294068664	879.7547148196063	1530.7169966676515	1372.1653496858069	1354.8690879102626	1683.1026159717126	1150.2263010098286	1115.1218546190075	1021.28016890832	1026.2543528079227	916.8285966542486	1092.398050515351	1054.9525500326356	1175.6472245977823
gene-SYNPCC7002_RS04535	563.002766290714	626.5178251764572	577.6629023396633	473.0006523954811	1164.0433434734994	1058.5275554719083	1127.9113219151425	1159.5641382990625	1958.1128689723557	2031.5420200061421	1864.5210746544615	1692.7906850439963	2078.6251484066856	2194.0761815569244	2064.773440170827	1979.9761673671562
gene-SYNPCC7002_RS04540	165.6548894851405	163.43943265472797	207.69902106594637	153.6920887335457	132.40993032011053	115.79069728245679	125.76014739123539	95.66666961488185	194.49121080579351	178.7650648942271	164.3439352266262	120.44856797428434	174.71979150385485	155.10991736686415	157.02056671608747	133.86082260271777
gene-SYNPCC7002_RS04545	1120.4090836123355	1218.0129147840441	1222.8279865257593	1128.8418931119045	1195.3270083293496	1146.9661195380365	1129.8763242181305	1154.3077278806622	683.7994153669754	723.0349093119668	682.8099213582445	862.6721760320365	709.6865757991629	755.6636999924151	756.8955461464097	737.9805350445484
gene-SYNPCC7002_RS16080	6327.345204456076	6653.02261973095	6894.309380507758	6716.079291296061	5047.582948136961	4948.912636607681	5247.538650129595	5430.923244290985	6333.725086738896	5395.515099911635	5026.185352347651	6194.148992245123	5450.537000934688	6443.027336777434	5846.4304421594725	5058.775087229666
gene-SYNPCC7002_RS04555	996.16791649848	955.9909671947183	861.9509374236775	769.7853754671555	1082.5603094303544	1084.0562131404813	1146.578843793529	1007.1282361654595	978.6164091223638	1033.3816948346584	1231.6012764900142	1060.4357031790034	1027.6045469376206	946.5682136747095	1050.2513354602977	1073.2145951278765
gene-SYNPCC7002_RS04560	34431.59263744522	39174.875441313015	34417.02590950898	38054.69114314568	22163.385259735427	21929.116937304338	21327.152495480834	20601.97499387736	21410.75415246222	19083.336815994888	21641.552851301494	19610.329012894294	24314.87077845914	23572.730262394973	22920.301525976432	24565.206958328316
gene-SYNPCC7002_RS04565	2117.696289904634	2085.7984738793857	1452.5950285799624	1621.7165224987923	2823.5326350129067	3016.94029376102	2748.055720728792	2838.461625936055	3200.7444963831267	3186.537123300442	3164.5989908222364	3213.046934881585	3339.489623176772	3161.8560078630003	2746.4495531598295	3130.015234597462
gene-SYNPCC7002_RS04570	2516.1634565040263	2792.7388770288044	2254.8324974471802	2685.636757438768	4740.566516295826	4292.4614394158	4343.637590755091	4915.795023287775	4879.881284697399	5135.009875233059	4712.171047539633	4382.537422577846	4911.967746711466	5001.963403634004	5163.814086256002	4665.340669492982
gene-SYNPCC7002_RS04575	617.8479661878214	623.923548467652	650.3575597127445	628.0176729284539	467.0723915687416	433.9871803657436	519.74310914034	467.82052723760904	513.9496249347666	441.92850615115617	512.5965598735246	452.4959715790682	459.31491580910296	499.7986226265623	456.017813516781	494.7030400535223
gene-SYNPCC7002_RS04580	709.6297292809397	693.9690196053925	669.8293429376771	751.2363302751759	760.2658087061292	724.831530232702	746.7008751354601	851.5384877808165	670.598654452555	697.781851817615	608.4638554223899	688.5100574746253	695.2766960875049	707.9375715718415	725.8675299689793	735.6525207384143
gene-SYNPCC7002_RS04585	377.20066051684023	394.3300597383913	382.9450700903386	327.25815445849815	475.80271664479284	408.4585226971704	412.6504836274911	448.8974497313687	550.9117554951437	487.7827421277423	478.3582400346441	559.9230727453219	524.1593745115646	546.1990252576755	565.0859915950214	513.327154502596
gene-SYNPCC7002_RS04590	551.8098683525288	648.5691772013015	421.8886365402036	429.2779030143862	707.8838582498217	868.8860985053648	775.1934085287869	791.6154090110554	1092.142952986379	1199.5202309817096	994.8677507468979	923.7103016946807	1138.3804972209923	1059.2549057788415	957.1672869280063	1013.8502303214539
gene-SYNPCC7002_RS04595	831.6323168071581	797.7400879576008	956.7136157850155	907.5782826075758	626.4008242066768	521.5140066579944	531.5331229582683	550.8718118483307	839.5683941571358	900.4708659170175	786.5031185845683	758.5004415677906	851.984137951787	802.0641026235284	926.1392707505759	798.5089070040383
gene-SYNPCC7002_RS04600	724.1804966005805	653.7577306189119	750.3127136007313	760.5108528711658	854.1168032736801	876.1800006963856	740.8058682264959	851.5384877808165	780.6049954060582	850.6293050729021	725.8523805842657	778.8464834553387	760.1211547899665	893.5391820962943	858.4417809089094	785.7048283203001
gene-SYNPCC7002_RS04605	12448.741086849546	11709.267925192296	12226.98174637593	12421.235619629231	4786.4007229450945	4958.941752120335	5065.775937103201	5129.20528627482	8128.148520372439	7849.049001731287	9160.217913465045	11497.141349815642	7049.133031446762	7918.560140446834	7501.257971622431	6977.058875484265
gene-SYNPCC7002_RS04610	5386.022487854703	5457.061056971751	5857.112394059688	5681.307555943482	2664.9317294646426	2395.135131976488	2636.050589458473	2681.820595467732	3584.4466136289457	3200.492760336794	3139.164810370497	3081.2045834502737	3002.6586849167634	3241.399555230623	3428.125666148832	3052.0267553419653
gene-SYNPCC7002_RS04615	15308.526510055857	15394.437990050092	14298.779481508745	14868.384653171117	6950.066287626461	6714.036966834738	6885.368069670138	6831.230979752772	8139.589179831603	8290.977507882442	7771.120365716181	7544.31233190281	7935.340633713738	8703.389807807378	8422.696027800668	8375.031466317865
gene-SYNPCC7002_RS04620	17498.976636558695	17995.20039062731	15969.458482207952	16243.663860976467	6432.794526870425	6092.231805050207	6504.157622890455	6297.179681243322	7850.932541169611	8208.572793953506	7628.297660102566	7299.345987576732	7601.211547899665	8220.8256204438	8112.415866026364	8072.389606520416
gene-SYNPCC7002_RS04625	40123.181239012374	36995.68300591664	32987.797020798935	33968.60147371245	13680.4193941723	13551.158533142956	13465.178281225633	13439.59015776538	17359.880653190423	17467.141136356375	18079.789350348245	16188.124767408715	17185.582791116278	17335.190422983895	17378.50978810446	17318.09842333248
gene-SYNPCC7002_RS04630	2440.051750524367	2306.3119941278283	2396.3274555483563	2402.1013523613647	2342.6372287404174	2346.8130299609747	2567.275508853891	2443.1795624723673	2883.04618370941	2719.355559654934	2330.162224463236	2398.391417704162	2292.0714916356214	2676.640368920502	2747.389796074297	2365.26253503237
gene-SYNPCC7002_RS04635	1466.2696299022573	1339.9439200978888	1570.7238468112196	1632.3159768942094	788.6393652032957	806.8879298816871	829.2309718609583	854.6923340318565	1133.5053371848962	1003.4767583281892	1011.497791811497	966.8439104962824	873.5989575192742	962.476923148234	912.9758699480295	906.7615722392796
gene-SYNPCC7002_RS04640	2155.7521428944638	2180.4895737507754	2195.119028890721	2355.728739381416	1957.7753983044915	1946.5601472287028	2017.0748640172365	2076.2821152680403	3130.340438172885	3012.423937418332	2887.757718982146	2415.4820928897025	3140.4531596594943	3179.090443125985	3288.969714807629	2942.610082953657
gene-SYNPCC7002_RS04645	2641.5239134117	3126.103434110273	2888.314511698317	3292.455521576388	3435.3829174261646	2964.971240649996	2934.730939512657	3302.077024838944	1780.3426219914945	1576.98698510781	1737.3501723957627	1591.060475606256	1884.9923897812794	1833.478766823702	1815.6090678369158	1968.3360958364851
gene-SYNPCC7002_RS04650	1288.3025526851131	1220.6071914928493	1355.2361124553001	1404.427707392745	1973.0534671875812	1788.8295123478758	1792.0821003251042	1923.8462131344372	1328.8765987183178	1516.5125579502833	1328.4468097485617	1294.0082640480548	1396.8577145488603	1195.8046620932605	1383.0973271818243	1394.4805693743992
gene-SYNPCC7002_RS04655	3587.323789188347	3781.1583030835877	3986.5230855845084	4083.4398058343777	3750.4021472536806	3502.8965272377873	3571.3916856807864	3787.7693474991133	3520.2029105121	3282.8974742657315	3178.294318757789	3046.2093914036914	3438.557546194422	3498.590358385936	3246.6587836565873	3226.6278283020324
gene-SYNPCC7002_RS04660	138.7919344334961	97.28537658019522	129.81188816621648	113.94413475073215	73.48023605676464	80.2329241012299	60.91507139262964	73.58974585760143	49.2828407471694	53.82888571164459	34.23831983888046	51.27202555662104	52.23581395476073	66.28628947301887	30.08777326296287	36.08422174508045
gene-SYNPCC7002_RS04665	25.74366525782589	40.21128898648069	41.53980421318928	43.72274938109489	29.101083586837483	16.411279929797026	20.632524181374556	36.794872928800714	32.56187692223693	10.632866313411277	13.695327935552182	13.835308483532662	9.006174819786333	13.257257894603773	14.103643717013846	11.640071530671111
gene-SYNPCC7002_RS04670	170.13204866041457	155.65660252831236	172.64981126106792	121.89372554729485	75.66281732577745	89.35030184000603	85.4776001799803	73.58974585760143	58.963398751077676	55.157994000821	55.75954945189103	48.016658854613354	67.54631114839749	87.4979021043849	37.60971657870359	32.592200285879116
gene-SYNPCC7002_RS04675	1288.3025526851131	1561.7545787007339	1844.6269308419362	1990.0475627395313	426.3308745471691	416.6641626620689	423.4579962939254	423.6666797230482	229.6932399109145	248.5432500759886	270.9718455819968	209.9711522794957	263.88092221973955	212.11612631366037	237.8814573603002	268.8856523585027
gene-SYNPCC7002_RS04680	5326.700128782322	5707.408759371453	6508.768072654095	6596.83542934762	5401.161113717037	4834.033677099102	4894.82073674324	5545.512991412107	3895.9845712092665	3600.5543553788934	3736.868050986381	3595.552522367488	3688.028588702503	3685.517694699849	3985.6897144281124	3794.6633189987824
gene-SYNPCC7002_RS04685	836.1094759824322	770.5001825151462	755.5051891273799	722.0878306877793	1252.8016484133536	1237.2281591519202	1051.2762320986083	1153.2564457969822	904.6921480016097	927.7175858451338	993.8895130372156	906.6196265091403	1024.002077009706	957.1740199903925	942.1234002965249	960.3059012803667
gene-SYNPCC7002_RS04690	1964.3535881514972	2085.7984738793857	2331.421511465248	2163.6136284644836	1866.1069850059534	1895.5028318915565	1843.1721602027937	1894.4103147913966	1560.3299400844883	1498.5695960464018	1265.8395963288947	1462.4734908769526	1409.466359296561	1365.4975631441887	1451.7350599379586	1473.6330557829629
gene-SYNPCC7002_RS04695	813.7236801060618	716.0203716302368	909.9813360451776	755.2111256734572	576.9289821090531	665.5685749306572	694.6283141062768	666.5128410531329	600.1945962423131	550.2508317190336	500.85770735733695	604.6843648979275	610.6186527815133	494.4957194687208	521.8348175295123	502.851090124992
gene-SYNPCC7002_RS04700	1042.0587980450393	817.1971632736398	519.2475526648659	663.7908315129861	760.9933357958001	912.6495116514901	858.7060064057791	747.4615614964945	775.3246910402901	843.98376362702	759.1124627134639	942.4286602312249	892.5119246408256	855.0931342019435	730.5687445413172	751.9486208813538
gene-SYNPCC7002_RS04705	5036.804072183327	4458.2645240817465	4705.680946025348	4445.14618707798	3542.3293996077923	4019.8518450263937	3937.864615188058	3353.589846939265	4182.8811084160025	3911.5656950461735	4125.228421730254	4415.904931273425	4106.815717822567	4380.198008377087	4117.323722453575	4452.3273604817
gene-SYNPCC7002_RS04710	1996.8129921722343	2031.3186629944762	2505.3694416079784	2376.9276481722495	1582.3714200342881	1591.8941531903115	1657.4794425704226	1551.69235551171	1606.0925779211457	1550.4048193242818	1254.100743812707	1584.5497422022406	1494.1244026025524	1422.503772090985	1430.1094729052038	1308.344040047433
gene-SYNPCC7002_RS04715	1691.246878459779	1464.4692021205387	1535.674637006341	1433.5762069801417	1934.4945314350216	2089.702977727488	1872.6471947476145	1995.3333948246786	1776.8224190809824	1844.1377512322683	1737.3501723957627	1714.7644102825482	1872.3837450335784	1756.586671035	1571.1459100753423	1734.3706580699957
gene-SYNPCC7002_RS04720	635.7566028889177	513.6667883434308	663.3387485293663	592.2445143439218	506.3588544109722	515.1318422408511	529.5681206552803	457.30770640080885	498.98876256509016	484.4599714048013	521.4006992606653	541.2047142087777	532.2649318493723	462.6783005216717	431.57149774062367	509.8351330433947
gene-SYNPCC7002_RS04725	417.4950930943068	426.75851859845636	538.7193358897985	503.47408378230483	790.0944193826376	737.5958590669885	771.2634039228108	763.2307927516948	380.18191433530683	352.2136966317485	364.88266571149745	395.52705429393376	389.9673696967482	417.60362368001887	377.03740870150347	372.48228898147556
gene-SYNPCC7002_RS04730	4060.7833719735795	4722.880748379877	5568.930002330687	5649.509192757231	5678.348934881664	4886.002730210125	5067.740939406189	5858.795052348753	2931.4489737289514	2739.9567381371685	2328.205749043871	2714.1619877989074	2923.4043465026434	2978.905848917468	2920.3944923363338	2715.6286881055703
gene-SYNPCC7002_RS16085	889.835386085721	988.4194260547835	837.2866786720963	858.5558060287724	1097.838378313444	924.5021027118992	1050.2937309471142	978.743619906099	1434.4826860336807	1420.816761129582	1241.3836535868372	1210.996413146859	1358.1311628237788	1520.607480511053	1627.5604849433978	1292.0479399044934
gene-SYNPCC7002_RS04745	146.62696299022573	140.09094227548113	138.89872033785164	235.83786029802698	82.21056113281588	63.82164417143288	102.18011975537875	199.74359589920385	51.922992930053475	58.48076472376202	80.2154921939485	42.319767126099904	68.44692863037612	62.30911210463774	90.26331978888861	126.87677968431512
gene-SYNPCC7002_RS04750	2315.8105834105118	1896.4162741366056	2052.325951907883	2045.69469831547	943.6026353032054	1037.5575866727231	1000.1861722209189	1037.61541659218	913.49265527789	999.48943346066	981.1724228113457	1167.0489626697552	891.6113071588469	810.0184573602907	867.8442100535852	879.9894077187361
gene-SYNPCC7002_RS04755	1137.1984305196133	943.0195836506923	1295.5226438988404	1126.1920295130503	932.6897289581412	797.770552142911	870.4960202237074	951.4102857304184	881.8108290832811	842.6546553378437	776.7207414877453	760.9419665942963	788.9409142132827	843.1616020968	855.6210521655066	825.2810715245819
gene-SYNPCC7002_RS04760	6328.464494249895	6833.324850992913	5217.139785400241	6005.9158468031255	8536.075343109105	9130.142067610412	8554.637526058488	8683.590011196968	9408.622329071215	9269.865762860869	9994.654679824047	8926.215496905072	10642.596784541509	9642.003666745324	9798.271411666752	10034.905666591565
gene-SYNPCC7002_RS04765	5051.3548395029675	4848.70316875693	3429.6300853514394	3811.8287869518185	6825.659155292731	7602.981296365411	7247.910994571434	6798.641235158691	8815.468138649927	8534.204324801725	8426.53963120332	8945.747697117118	9003.472967340396	8671.572388860328	8597.58120989164	8305.191037133838
gene-SYNPCC7002_RS04770	171.2513384542331	123.22814366824728	167.45733573441927	193.44004271635922	833.018517673223	785.0062233086244	717.2258405906393	714.8718169024138	707.5607850129321	638.6365329492648	612.376806261119	684.4408490971158	688.0717562316757	747.7093452556529	693.8992708770812	771.7367424834947
gene-SYNPCC7002_RS04775	14537.335842114899	15000.1079303117	14653.165936202517	14276.140138827195	24603.511118491748	24321.51685595919	24338.518524810024	24572.667423936797	36287.131652286356	36400.953269818914	36584.13386669861	29007.75883991498	38658.104796450854	38530.89434487641	39633.11933063784	38591.49315278701
gene-SYNPCC7002_RS04780	5458.776324452907	6741.228027830328	6127.121121445418	7528.262484344884	7447.6948169613825	6383.987892691043	6625.987765675714	7934.025885533114	5258.303097577449	5497.19188403363	4956.730474960208	4896.0715198195585	5086.68753821532	5591.911379943872	5678.1269604697745	5397.501168772194
gene-SYNPCC7002_RS04785	5982.603947959973	7016.221358963679	7735.49041582484	10663.051121789445	5323.315715122247	4700.91996211297	5923.499442357485	5917.666849034835	4526.100892190932	4663.840986720021	4457.8292430222355	2969.708273906511	3370.1106175640457	4598.94276363805	5670.605017154034	4365.026824001667
gene-SYNPCC7002_RS04790	379.4392401044773	376.17012277675485	382.9450700903386	373.63076743844726	364.49107192513947	354.66599403839126	321.27787653854665	330.10257427552636	302.7374503040406	263.8279954015173	200.53873048487125	282.4030613991667	283.6945068232695	228.0248357871849	253.8655869062492	206.0292660928787
gene-SYNPCC7002_RS04795	1190.924340622902	1111.6475697230308	1370.813539035246	1181.8391650889891	1089.1080532373928	1026.6167333861918	958.9211238581698	979.794901989779	584.3536831450086	600.0923925631489	518.4659861316184	714.5529910906869	606.1155653716202	690.7031363088566	538.7591899899289	466.7668683799116
gene-SYNPCC7002_RS04800	984.975018560295	966.3680740299392	1015.1289654598129	956.6007591863792	1006.169965014906	1155.1717595029352	1029.6612067657397	1059.6923403494604	796.4459085033626	734.9968839145545	918.5652093916785	924.5241433701825	996.0829350683683	763.6180547291774	784.1625906659698	888.1374577902059
gene-SYNPCC7002_RS04805	1070.0410428905022	1140.184613519888	1025.5139165131102	1127.5169613124774	1363.385766043336	1404.987909545401	1291.0065130631508	1301.487219595865	826.3676332427154	861.2621713863134	1132.799267812102	1015.6744110263977	1063.6292462167658	807.3670057813698	944.9441290399276	974.273987117172
gene-SYNPCC7002_RS04810	2050.538902275523	2063.747121854541	2227.572000932275	2203.361582447297	2128.0167372874907	2024.9695957821775	2055.3924089255033	2079.43596151908	1816.4247018242436	1687.96752725404	1538.767917330256	1888.9265288399592	1859.7751002858777	1829.5015894553208	1691.497003127194	1681.9903361819756
gene-SYNPCC7002_RS04815	3774.245184756039	3490.5993116974046	3737.2842603053728	3915.1734673071337	3022.1475304930723	3331.489825748796	3202.9537538705263	3130.7180451991007	5671.046888834993	5774.310962326911	6161.9193332888	6465.158270187262	5307.338821300085	5835.844925204581	5356.5638837218585	5297.396553608423
gene-SYNPCC7002_RS04820	344.74125649610323	368.38729265033925	398.5224966702846	442.5272210086574	327.3871903519217	289.0208743192032	302.61035466016017	289.1025730120056	161.9293338835566	202.68901409940247	192.71282880741285	262.87086118712057	186.42781876957707	213.44185210312077	223.77781364328635	217.66933762354978
gene-SYNPCC7002_RS04825	503.6804072183326	610.952164923626	859.3546996603532	779.0598980631454	320.11191945521233	324.57864750043007	307.5228604176303	367.94872928800714	281.616232840968	304.36579822139777	404.9904118084717	421.56998790999523	299.9056214988849	306.24265736534716	292.4155463994204	356.186188838536
gene-SYNPCC7002_RS04830	1044.2973776326762	1053.2763437749136	1264.3677907389485	1311.6824814328468	728.9821438502789	748.5367123535199	798.7734361646435	786.3589985926552	659.1579949933907	515.0294620558587	540.9654534543113	730.8298246007253	568.2896311285176	555.4791057838981	606.4566798315954	561.0514477783476
gene-SYNPCC7002_RS04835	382.7971094859328	390.43864467518347	594.5384478012716	445.17708460751163	312.83664855850293	323.66690972655243	308.5053615691243	306.9743684345659	170.72984115983684	152.8474532552871	206.40815674296505	249.0355527035879	218.85004812080788	188.2530621033736	189.9290687224531	235.12944491955645
gene-SYNPCC7002_RS04840	445.47733793976977	522.746756824249	481.60210509666314	434.5776302120947	686.0580455596936	673.7742148955557	647.4682588345635	742.2051510780943	517.4698278452787	622.0226793345597	698.4617247131613	670.6055406135831	648.4445870246159	670.817249466951	603.6359510881925	662.3200700951862
gene-SYNPCC7002_RS04845	1558.0513929953756	1821.1822495812546	1246.1941263956783	1354.0802990145146	2059.6291908584226	2180.876755115249	2283.3326760721175	2153.0257073766816	1781.2226727191226	1852.1124009673267	2071.9074691071087	2120.871406358007	2127.2584924335315	2243.1280357669584	1908.693116369207	2111.50897566374
gene-SYNPCC7002_RS04850	633.5180233012806	623.923548467652	455.6397274634199	593.5694461433488	926.1419851511029	981.0298446923111	985.4486549485085	1020.7949032532997	1206.5495475780224	1143.6976828363004	1110.299800489409	978.2376939533094	1027.6045469376206	1137.4727273570038	1044.609877973492	954.4858655150312
gene-SYNPCC7002_RS04855	1208.8329773239984	1215.418638075239	1073.5443151346103	1351.4304354156602	1254.2567025926955	1311.9906566098844	1384.3441224550834	1344.589785026746	1892.1090644002538	2048.155873620847	1909.5200092998473	1995.539788330711	1948.0356135197837	1996.5430389273283	1939.7211325466376	1746.0107296006668
gene-SYNPCC7002_RS04860	447.71591752740676	463.07839252172926	286.8842728473384	397.4795398281354	659.139543241869	626.3638506539198	692.6633118032887	742.2051510780943	871.2502203517447	938.3504521585452	976.2812342629342	848.8368675485038	905.1205693885264	898.8420852541359	992.8965176777747	926.5496938414205
gene-SYNPCC7002_RS04865	439.8808889706772	460.4841158129241	406.3112099602576	445.17708460751163	527.4571400114294	582.6004375077944	576.7281759269936	576.1025818566511	517.4698278452787	590.1240803943258	582.0514372609678	659.2117571565562	560.1840737907099	571.3878152574226	551.9225907924751	620.4158125847703
gene-SYNPCC7002_RS04870	973.7821206221098	809.4143331472243	711.3691471508663	735.3371486820505	1588.9191638413265	1696.743997186237	1602.4593780867572	1633.6923580387515	2397.25818205874	2369.13552545695	2285.16328981785	2094.8284727419455	2572.1635285309767	2184.796101030702	2143.7538449861045	2432.7749499102624
gene-SYNPCC7002_RS04875	1824.4423639241827	1743.3539483170985	1857.6081196585578	1813.8316334157246	2277.887317759704	2492.691073781393	2396.3203084939305	2145.6667327909217	2168.4449928754534	2160.465524056254	2289.076240656579	2372.3484840881006	2718.063560611515	2084.0409410317134	2222.734249801382	2513.091443471893
gene-SYNPCC7002_RS04880	1006.2415246428468	1181.6930408607714	1277.3489795555702	1067.8950303382571	1089.8355803270638	1216.258190352735	1114.156305794226	1068.1025970189007	952.214887293523	932.3694648572513	1181.711153296217	1083.2232700930572	1172.6039615361806	975.7341810428378	1004.1794326513858	1331.6241831087752
gene-SYNPCC7002_RS04885	163.41630989750348	181.5993696163644	180.43852455104093	164.29154312896262	339.7551508763276	405.72330937553755	327.1728834475108	380.56411429216735	276.33592847519986	335.59984301704344	322.8184441951586	305.1906283132205	260.27845229182503	270.448061049917	225.65829947222153	285.18175250144225
gene-SYNPCC7002_RS04890	5546.080928370751	5805.99127430605	5713.021198195188	5762.128395708536	7874.025691508552	7794.446228879709	8196.024605763168	7587.1027979187065	7965.3391357612545	7839.080689562464	8709.250329301505	7807.183193089931	8053.321523852938	8680.852469386551	7852.908821633309	8124.7699284084365
gene-SYNPCC7002_RS04895	1753.9271069136162	1813.3994194548388	1469.4705740415707	1491.873206154935	3596.893931333113	3655.156735475349	3486.8965866523	3292.6154860858237	3030.01465522329	3372.6122837851394	3316.225835822993	3460.4548042341694	3030.5778268581007	3159.2045562840794	2975.868824289921	3090.43899139318
gene-SYNPCC7002_RS04900	3050.064688155459	3399.7996268892225	3517.902169304467	4140.411873209744	2533.2493262342027	2522.7784203193537	2986.8035005418405	2655.5385433757315	4200.482122968563	3461.6625391599587	2953.29964553086	1987.4013715756917	2855.858035354246	3472.0758425967283	4674.887770732856	3418.6890085581053
gene-SYNPCC7002_RS04905	1054.370985777043	1307.5154612378237	1460.3837418699354	1617.741727100511	1086.197944878709	909.9142983298573	1029.6612067657397	1009.2308003328195	1078.0621413443307	1135.0584789566537	1068.2355789730702	996.9560524898535	1246.4545950584284	1117.5868405150982	1240.1804041827509	1165.1711602201783
gene-SYNPCC7002_RS16950	1712.5133845423309	1566.9431321183445	2315.844084885302	2056.294152710887	94.57852165722181	88.43856406612842	88.42510363446239	93.56410544752181	198.89146444393364	141.55003279728763	160.430984387897	184.74206033893614	145.90003208053858	117.98959526197359	100.60599184803209	91.95656509230179
gene-SYNPCC7002_RS04910	3080.2855125885585	2594.276708805206	3356.9354279783583	3174.536591427375	2363.0079872512038	2577.4826867520105	2486.710414431381	2420.0513566314066	4019.19167307719	3941.4706315526428	3653.717845663386	3977.2442681778894	3566.4452286353876	3437.6069720707587	3092.4589456839026	3299.96027894526
gene-SYNPCC7002_RS04915	826.0358678380655	635.5977936572755	882.7208395302721	816.1579884471047	568.9261841226728	607.2173574024899	582.6231828359577	587.6666847771314	1000.6176773130644	1022.084274376659	1095.6262348441746	988.8176357348343	797.0464715510905	844.4873278862605	895.1112545731454	914.9096223107493
gene-SYNPCC7002_RS04920	2152.394273513008	1738.1653948994879	2398.923693311681	2370.302989175114	1618.7477745178348	1717.713965985422	1720.3595162660404	1724.1026172352333	2842.563850238521	2917.392694742219	2353.639929495611	2497.6801021153965	2087.631323226472	2509.5989194484946	2294.1927113009187	1989.288224591693
gene-SYNPCC7002_RS04925	3579.4887606316174	3468.5479596725604	3690.551980565535	3842.302218338642	5538.663733664844	5314.519483932603	5542.288995577804	5753.666843980752	5041.810618580956	5018.048345785534	4378.591988537969	4962.806537210716	4752.558452401247	5187.5650141584565	4547.014734365263	4640.896519278573
gene-SYNPCC7002_RS16410	2329.242060936334	2534.608344502686	2469.0221129214374	2574.34248628689	3332.074070692892	3092.614528992862	3095.8611283576774	3241.1026639855027	3988.389897610209	3684.2881775970072	3409.1584182428114	2803.6845721041186	3996.9403850211743	3861.8392246980793	3924.5739249877192	3564.1899026914944
gene-SYNPCC7002_RS04935	2196.0465754719303	2788.8474619655963	2587.1509311526947	2700.2110072324663	4202.196469939332	3931.413280960265	4059.6947579733173	4430.102700627605	4270.006130451177	4552.860444573791	3940.3414946002995	3548.349705188377	4313.057121195675	4141.567366274219	4545.134248536328	3752.7590614883666
gene-SYNPCC7002_RS04940	4777.128840017431	5646.44325671453	4899.100659393011	5616.385897771553	5929.3457808181365	5876.149952641213	5502.006448366548	6180.48736995484	5723.849932492674	6058.075582066075	5000.751171895911	5101.973463721544	5301.935116408214	5773.535813099944	6037.299753796393	5316.020668057497
gene-SYNPCC7002_RS04945	12097.28409159053	13568.067187051227	11501.33329152678	13069.127269549092	16616.7187280842	15934.441074059034	16262.359059529126	17618.43644039346	16862.651992080588	18820.17337473796	16220.159464242197	14581.601299967924	17381.016784705644	17720.976627716864	18687.327925043344	17881.477885416964
