Geneid	CO2-0-04percent_Lane1-S1_CO2-adaptation	CO2-0-04percent_Lane2-S2_CO2-adaptation	CO2-0-04percent_Lane2-S3_CO2-adaptation	CO2-0-04percent_Lane2-S4_CO2-adaptation	CO2-30percent_Lane1-S14_CO2-adaptation	CO2-30percent_Lane1-S16_CO2-adaptation	CO2-30percent_Lane2-S13_CO2-adaptation	CO2-30percent_Lane2-S15_CO2-adaptation	CO2-4percent_Lane1-S6_CO2-adaptation	CO2-4percent_Lane1-S7_CO2-adaptation	CO2-4percent_Lane2-S5_CO2-adaptation	CO2-4percent_Lane2-S8_CO2-adaptation	CO2-8percent_Lane1-S12_CO2-adaptation	CO2-8percent_Lane2-S10_CO2-adaptation	CO2-8percent_Lane2-S11_CO2-adaptation	CO2-8percent_Lane2-S9_CO2-adaptation
gene-SYNPCC7002_RS04230	9807	9146	7815	8192	14782	11570	11011	10173	13466	17140	12270	13333	13802	9151	13174	11238
gene-SYNPCC7002_RS04235	178	171	163	167	419	364	367	277	265	349	285	407	313	195	361	263
gene-SYNPCC7002_RS04240	276	225	235	226	451	321	285	304	279	345	244	237	241	188	277	204
gene-SYNPCC7002_RS04245	771	535	437	576	1889	1751	1553	1462	1569	2015	1371	1595	1721	1119	1393	1098
gene-SYNPCC7002_RS04250	750	667	631	511	3046	2857	2517	2086	2037	2719	1997	2452	2499	1378	1886	1749
gene-SYNPCC7002_RS04255	902	910	910	879	1628	1436	1254	1230	1056	1423	1113	1265	1290	640	1081	1044
gene-SYNPCC7002_RS04260	19275	16719	12345	14314	36518	29942	28720	25552	45671	58509	41614	47410	48473	32700	45236	37281
gene-SYNPCC7002_RS17210	1033	836	760	777	1619	1250	1145	1309	1524	2429	1579	1967	1531	1106	1625	1285
gene-SYNPCC7002_RS04265	16911	13552	11041	10614	27206	24960	21726	19166	25752	35391	25147	33313	27261	17496	22753	20079
gene-SYNPCC7002_RS04270	76	33	26	27	79	168	109	66	119	156	198	188	146	35	59	78
gene-SYNPCC7002_RS04275	1112	1172	1217	1307	1315	1046	876	922	1155	1785	911	1352	1107	705	1065	893
gene-SYNPCC7002_RS04280	802	709	765	727	1754	1345	1290	1325	995	1354	839	1007	999	671	954	644
gene-SYNPCC7002_RS16945	921	893	968	906	2018	1560	1555	1318	703	695	610	584	635	420	591	536
gene-SYNPCC7002_RS04290	824	600	558	485	938	695	736	640	1194	1593	1155	1869	810	727	1003	850
gene-SYNPCC7002_RS04295	574	373	300	363	1066	853	766	793	1761	2537	1884	3869	1008	969	1245	783
gene-SYNPCC7002_RS04300	476	351	258	319	820	692	504	578	1163	1660	1359	2551	778	619	822	686
gene-SYNPCC7002_RS04305	473	364	207	232	837	878	729	654	1312	1551	1549	3063	944	656	768	687
gene-SYNPCC7002_RS04310	319	296	207	185	673	655	551	445	886	1208	1212	1925	575	484	636	470
gene-SYNPCC7002_RS04315	166	212	138	183	420	323	301	290	478	686	540	984	363	310	406	319
gene-SYNPCC7002_RS04320	176	162	184	197	338	250	173	229	271	358	283	414	212	149	258	166
gene-SYNPCC7002_RS04325	590	503	495	506	1381	992	1018	935	1650	2283	1367	1618	1620	994	1608	1248
gene-SYNPCC7002_RS04330	1503	1498	1756	1598	2121	1696	1626	1478	1304	1581	1280	1399	1392	826	1262	1132
gene-SYNPCC7002_RS04335	1409	921	771	728	1796	1681	1411	1301	1289	1855	1230	1905	1188	782	940	911
gene-SYNPCC7002_RS04340	846	772	768	787	1682	1200	1139	1144	1010	1431	898	1038	944	638	921	764
gene-SYNPCC7002_RS04345	1762	1554	1670	1427	2140	1673	1579	1507	1323	1851	1253	1499	1302	911	1228	1025
gene-SYNPCC7002_RS04350	1024	640	617	470	1397	1244	1091	933	2185	2548	1753	1869	1697	1165	1574	1423
gene-SYNPCC7002_RS04355	1569	1207	1581	1260	2603	2080	1950	1800	1687	1893	1526	1619	1814	1075	1451	1297
gene-SYNPCC7002_RS04360	865	526	433	670	443	382	412	328	498	594	469	591	407	291	385	322
gene-SYNPCC7002_RS04365	900	702	787	807	1682	1215	1346	1120	1971	2215	1387	1380	1744	1169	1575	1184
gene-SYNPCC7002_RS04370	132	112	115	87	302	264	245	188	294	352	242	264	234	172	240	151
gene-SYNPCC7002_RS04375	538	484	327	381	1231	1086	886	788	960	1361	844	1012	951	662	952	658
gene-SYNPCC7002_RS04380	132	111	130	116	208	174	161	193	178	247	173	214	149	93	146	115
gene-SYNPCC7002_RS04385	534	435	439	475	840	711	623	568	832	1178	609	700	754	552	784	533
gene-SYNPCC7002_RS04390	1361	1239	1469	1303	1642	1249	1232	1109	1156	1565	1185	1421	1272	825	1097	921
gene-SYNPCC7002_RS04395	490	343	347	327	625	547	451	362	598	764	678	646	682	362	558	512
gene-SYNPCC7002_RS04400	1085	897	825	803	1865	1430	1353	1272	1958	2738	1821	1804	2019	1181	1912	1517
gene-SYNPCC7002_RS04405	8698	8457	7886	7692	17500	13342	11727	12601	19845	28216	17710	18055	20438	14369	20556	15529
gene-SYNPCC7002_RS04410	4438	4430	3873	4208	7746	5887	5454	5279	10366	13716	9183	8993	10037	7098	10252	8058
gene-SYNPCC7002_RS04415	1045	634	659	627	2323	1789	1499	1541	1698	2352	1385	1794	1736	1091	1582	1330
gene-SYNPCC7002_RS04420	1370	992	1189	1009	989	914	885	747	1196	1556	1150	1356	1352	803	1096	1058
gene-SYNPCC7002_RS04425	879	666	997	793	408	432	330	308	404	592	385	470	427	304	412	435
gene-SYNPCC7002_RS04430	706	537	747	699	385	238	255	255	381	464	292	318	356	198	331	295
gene-SYNPCC7002_RS04435	1663	1320	1301	1252	1132	853	815	783	1137	1477	975	1191	1149	805	998	820
gene-SYNPCC7002_RS04440	1362	987	936	908	2497	2016	1754	1834	2450	2955	1851	2439	2195	1555	1905	1632
gene-SYNPCC7002_RS04445	335	333	315	358	804	687	615	565	530	675	463	636	655	384	584	447
gene-SYNPCC7002_RS04450	652	453	557	553	1414	1011	905	905	1004	1324	779	975	946	676	878	641
gene-SYNPCC7002_RS04455	170	111	139	153	325	228	232	226	295	469	282	307	349	242	302	238
gene-SYNPCC7002_RS04460	288	277	204	329	377	274	236	253	407	519	284	429	341	242	309	286
gene-SYNPCC7002_RS04465	3422	3207	3019	2781	11904	9689	8127	8225	3497	4453	3419	4739	3961	2380	3196	2911
gene-SYNPCC7002_RS04470	2117	1839	1927	1742	4433	3243	3062	3198	2029	2686	1482	2223	1728	1290	1786	1252
gene-SYNPCC7002_RS04475	466	350	314	263	665	680	514	504	331	404	294	465	318	205	249	225
gene-SYNPCC7002_RS04480	371	303	315	221	668	576	558	484	690	1032	630	785	681	455	614	547
gene-SYNPCC7002_RS04485	694	438	532	441	755	719	606	499	711	877	712	947	721	474	556	523
gene-SYNPCC7002_RS04490	1890	1691	2378	1719	2019	1668	1571	1374	1935	2514	1719	2215	1840	1349	1654	1391
gene-SYNPCC7002_RS04495	5282	4687	5980	5068	4820	3671	3496	3321	4105	5303	3421	3997	3702	2775	3761	3077
gene-SYNPCC7002_RS04500	2234	2160	2553	2502	2625	1700	1826	1849	2164	2812	1448	1963	1744	1383	1958	1218
gene-SYNPCC7002_RS04505	7092	5975	6297	6029	21110	18077	14745	14754	5541	7240	5396	6120	6141	3578	5080	4485
gene-SYNPCC7002_RS04510	277	222	207	198	780	555	505	451	682	1030	782	767	1012	539	737	647
gene-SYNPCC7002_RS04515	3136	2698	2781	2778	5301	4047	3712	3438	3957	5089	3487	3929	4128	2568	3744	3268
gene-SYNPCC7002_RS04520	954	706	609	530	2270	1839	1708	1572	1603	1907	1431	1809	1692	1112	1410	1187
gene-SYNPCC7002_RS04525	1129	949	1005	1052	1289	947	844	853	926	1215	819	1060	955	704	934	808
gene-SYNPCC7002_RS04530	686	583	667	664	2104	1505	1379	1601	1307	1678	1044	1261	1018	824	1122	1010
gene-SYNPCC7002_RS04535	503	483	445	357	1600	1161	1148	1103	2225	3057	1906	2080	2308	1655	2196	1701
gene-SYNPCC7002_RS04540	148	126	160	116	182	127	128	91	221	269	168	148	194	117	167	115
gene-SYNPCC7002_RS04545	1001	939	942	852	1643	1258	1150	1098	777	1088	698	1060	788	570	805	634
gene-SYNPCC7002_RS16080	5653	5129	5311	5069	6938	5428	5341	5166	7197	8119	5138	7611	6052	4860	6218	4346
gene-SYNPCC7002_RS04555	890	737	664	581	1488	1189	1167	958	1112	1555	1259	1303	1141	714	1117	922
gene-SYNPCC7002_RS04560	30762	30201	26513	28722	30464	24052	21707	19597	24329	28716	22123	24096	26998	17781	24377	21104
gene-SYNPCC7002_RS04565	1892	1608	1119	1224	3881	3309	2797	2700	3637	4795	3235	3948	3708	2385	2921	2689
gene-SYNPCC7002_RS04570	2248	2153	1737	2027	6516	4708	4421	4676	5545	7727	4817	5385	5454	3773	5492	4008
gene-SYNPCC7002_RS04575	552	481	501	474	642	476	529	445	584	665	524	556	510	377	485	425
gene-SYNPCC7002_RS04580	634	535	516	567	1045	795	760	810	762	1050	622	846	772	534	772	632
gene-SYNPCC7002_RS04585	337	304	295	247	654	448	420	427	626	734	489	688	582	412	601	441
gene-SYNPCC7002_RS04590	493	500	325	324	973	953	789	753	1241	1805	1017	1135	1264	799	1018	871
gene-SYNPCC7002_RS04595	743	615	737	685	861	572	541	524	954	1355	804	932	946	605	985	686
gene-SYNPCC7002_RS04600	647	504	578	574	1174	961	754	810	887	1280	742	957	844	674	913	675
gene-SYNPCC7002_RS04605	11122	9027	9419	9375	6579	5439	5156	4879	9236	11811	9364	14127	7827	5973	7978	5994
gene-SYNPCC7002_RS04610	4812	4207	4512	4288	3663	2627	2683	2551	4073	4816	3209	3786	3334	2445	3646	2622
gene-SYNPCC7002_RS04615	13677	11868	11015	11222	9553	7364	7008	6498	9249	12476	7944	9270	8811	6565	8958	7195
gene-SYNPCC7002_RS04620	15634	13873	12302	12260	8842	6682	6620	5990	8921	12352	7798	8969	8440	6201	8628	6935
gene-SYNPCC7002_RS04625	35847	28521	25412	25638	18804	14863	13705	12784	19726	26284	18482	19891	19082	13076	18483	14878
gene-SYNPCC7002_RS04630	2180	1778	1846	1813	3220	2574	2613	2324	3276	4092	2382	2947	2545	2019	2922	2032
gene-SYNPCC7002_RS04635	1310	1033	1210	1232	1084	885	844	813	1288	1510	1034	1188	970	726	971	779
gene-SYNPCC7002_RS04640	1926	1681	1691	1778	2691	2135	2053	1975	3557	4533	2952	2968	3487	2398	3498	2528
gene-SYNPCC7002_RS04645	2360	2410	2225	2485	4722	3252	2987	3141	2023	2373	1776	1955	2093	1383	1931	1691
gene-SYNPCC7002_RS04650	1151	941	1044	1060	2712	1962	1824	1830	1510	2282	1358	1590	1551	902	1471	1198
gene-SYNPCC7002_RS04655	3205	2915	3071	3082	5155	3842	3635	3603	4000	4940	3249	3743	3818	2639	3453	2772
gene-SYNPCC7002_RS04660	124	75	100	86	101	88	62	70	56	81	35	63	58	50	32	31
gene-SYNPCC7002_RS04665	23	31	32	33	40	18	21	35	37	16	14	17	10	10	15	10
gene-SYNPCC7002_RS04670	152	120	133	92	104	98	87	70	67	83	57	59	75	66	40	28
gene-SYNPCC7002_RS04675	1151	1204	1421	1502	586	457	431	403	261	374	277	258	293	160	253	231
gene-SYNPCC7002_RS04680	4759	4400	5014	4979	7424	5302	4982	5275	4427	5418	3820	4418	4095	2780	4239	3260
gene-SYNPCC7002_RS04685	747	594	582	545	1722	1357	1070	1097	1028	1396	1016	1114	1137	722	1002	825
gene-SYNPCC7002_RS04690	1733	1597	1778	1613	2540	2055	1854	1773	1745	2222	1268	1759	1539	1010	1518	1253
gene-SYNPCC7002_RS04695	719	539	685	549	766	704	695	609	655	801	492	728	669	360	534	416
gene-SYNPCC7002_RS04700	931	630	400	501	1046	1001	874	711	881	1270	776	1158	991	645	777	646
gene-SYNPCC7002_RS04705	4500	3437	3625	3355	4869	4409	4008	3190	4753	5886	4217	5426	4560	3304	4379	3825
gene-SYNPCC7002_RS04710	1784	1566	1930	1794	2175	1746	1687	1476	1825	2333	1282	1947	1659	1073	1521	1124
gene-SYNPCC7002_RS04715	1511	1129	1183	1082	2659	2292	1906	1898	2019	2775	1776	2107	2079	1325	1671	1490
gene-SYNPCC7002_RS04720	568	396	511	447	696	565	539	435	567	729	533	665	591	349	459	438
gene-SYNPCC7002_RS04725	373	329	415	380	1086	809	785	726	432	530	373	486	433	315	401	320
gene-SYNPCC7002_RS04730	3628	3641	4290	4264	7805	5359	5158	5573	3331	4123	2380	3335	3246	2247	3106	2333
gene-SYNPCC7002_RS16085	795	762	645	648	1509	1014	1069	931	1630	2138	1269	1488	1508	1147	1731	1110
gene-SYNPCC7002_RS04745	131	108	107	178	113	70	104	190	59	88	82	52	76	47	96	109
gene-SYNPCC7002_RS04750	2069	1462	1581	1544	1297	1138	1018	987	1038	1504	1003	1434	990	611	923	756
gene-SYNPCC7002_RS04755	1016	727	998	850	1282	875	886	905	1002	1268	794	935	876	636	910	709
gene-SYNPCC7002_RS04760	5646	5258	4012	4527	11710	9992	8697	8244	10671	13931	10209	10950	11802	7256	10408	8597
gene-SYNPCC7002_RS04765	4490	3712	2632	2859	9339	8289	7338	6425	9976	12762	8576	10939	9947	6504	9089	7091
gene-SYNPCC7002_RS04770	153	95	129	146	1145	861	730	680	804	961	626	841	764	564	738	663
gene-SYNPCC7002_RS04775	12988	11564	11288	10775	33818	26676	24772	23374	41233	54775	37398	35643	42924	29064	42152	33154
gene-SYNPCC7002_RS04780	4877	5197	4720	5682	10237	7002	6744	7547	5975	8272	5067	6016	5648	4218	6039	4637
gene-SYNPCC7002_RS04785	5345	5409	5959	8048	7317	5156	6029	5629	5143	7018	4557	3649	3742	3469	6031	3750
gene-SYNPCC7002_RS04790	339	290	295	282	501	389	327	314	344	397	205	347	315	172	270	177
gene-SYNPCC7002_RS04795	1064	857	1056	892	1497	1126	976	932	664	903	530	878	673	521	573	401
gene-SYNPCC7002_RS04800	770	675	689	635	1247	1131	942	905	818	965	843	1020	998	495	739	660
gene-SYNPCC7002_RS04805	938	845	763	821	1833	1512	1291	1199	909	1256	1139	1226	1157	598	977	819
gene-SYNPCC7002_RS04810	1832	1591	1716	1663	2925	2221	2092	1978	2064	2540	1573	2321	2065	1380	1799	1445
gene-SYNPCC7002_RS04815	3372	2691	2879	2955	4154	3654	3260	2978	6444	8689	6299	7944	5893	4402	5697	4551
gene-SYNPCC7002_RS04820	308	284	307	334	450	317	308	275	184	305	197	323	207	161	238	187
gene-SYNPCC7002_RS04825	450	471	662	588	440	356	313	350	320	458	414	518	333	231	311	306
gene-SYNPCC7002_RS04830	933	812	974	990	1002	821	813	748	749	775	553	898	631	419	645	482
gene-SYNPCC7002_RS04835	342	301	458	336	430	355	314	292	194	230	211	306	243	142	202	202
gene-SYNPCC7002_RS04840	398	403	371	328	943	739	659	706	588	936	714	824	720	506	642	569
gene-SYNPCC7002_RS04845	1392	1404	960	1022	2831	2392	2324	2048	2024	2787	2118	2606	2362	1692	2030	1814
gene-SYNPCC7002_RS04850	566	481	351	448	1273	1076	1003	971	1371	1721	1135	1202	1141	858	1111	820
gene-SYNPCC7002_RS04855	1080	937	827	1020	1724	1439	1409	1279	2150	3082	1952	2452	2163	1506	2063	1500
gene-SYNPCC7002_RS04860	400	357	221	300	906	687	705	706	990	1412	998	1043	1005	678	1056	796
gene-SYNPCC7002_RS04865	393	355	313	336	725	639	587	548	588	888	595	810	622	431	587	533
gene-SYNPCC7002_RS04870	870	624	548	555	2184	1861	1631	1554	2724	3565	2336	2574	2856	1648	2280	2090
gene-SYNPCC7002_RS04875	1630	1344	1431	1369	3131	2734	2439	2041	2464	3251	2340	2915	3018	1572	2364	2159
gene-SYNPCC7002_RS04880	899	911	984	806	1498	1334	1134	1016	1082	1403	1208	1331	1302	736	1068	1144
gene-SYNPCC7002_RS04885	146	140	139	124	467	445	333	362	314	505	330	375	289	204	240	245
gene-SYNPCC7002_RS04890	4955	4476	4401	4349	10823	8549	8342	7217	9051	11796	8903	9593	8942	6548	8352	6980
gene-SYNPCC7002_RS04895	1567	1398	1132	1126	4944	4009	3549	3132	3443	5075	3390	4252	3365	2383	3165	2655
gene-SYNPCC7002_RS04900	2725	2621	2710	3125	3482	2767	3040	2526	4773	5209	3019	2442	3171	2619	4972	2937
gene-SYNPCC7002_RS04905	942	1008	1125	1221	1493	998	1048	960	1225	1708	1092	1225	1384	843	1319	1001
gene-SYNPCC7002_RS16950	1530	1208	1784	1552	130	97	90	89	226	213	164	227	162	89	107	79
gene-SYNPCC7002_RS04910	2752	2000	2586	2396	3248	2827	2531	2302	4567	5931	3735	4887	3960	2593	3289	2835
gene-SYNPCC7002_RS04915	738	490	680	616	782	666	593	559	1137	1538	1120	1215	885	637	952	786
gene-SYNPCC7002_RS04920	1923	1340	1848	1789	2225	1884	1751	1640	3230	4390	2406	3069	2318	1893	2440	1709
gene-SYNPCC7002_RS04925	3198	2674	2843	2900	7613	5829	5641	5473	5729	7551	4476	6098	5277	3913	4836	3987
gene-SYNPCC7002_RS16410	2081	1954	1902	1943	4580	3392	3151	3083	4532	5544	3485	3445	4438	2913	4174	3062
gene-SYNPCC7002_RS04935	1942	2124	1976	2024	5703	4256	4097	4165	4779	6783	3966	4303	4713	3092	4758	3193
gene-SYNPCC7002_RS04940	4244	4327	3752	4211	8095	6392	5567	5829	6422	9040	5054	6203	5816	4309	6355	4521
gene-SYNPCC7002_RS04945	10808	10460	8860	9864	22840	17477	16552	16759	19161	28320	16581	17917	19299	13367	19875	15362
gene-SYNPCC7002_RS04950	1569	1458	1176	1146	4424	3613	3149	2832	3592	5158	3699	3819	3969	2557	3469	3120
gene-SYNPCC7002_RS04955	1419	1288	1125	1215	3159	2568	2283	2322	2357	2833	2015	2412	2372	1597	2147	1666
gene-SYNPCC7002_RS04960	1498	1216	1199	1099	3682	2890	2632	2713	2556	3317	2209	2799	2303	1708	2109	1716
gene-SYNPCC7002_RS04965	2111	1936	2070	1924	2598	1999	2045	1601	2013	2674	1717	2351	1901	1289	1701	1555
gene-SYNPCC7002_RS16090	3069	2934	3444	3386	3780	2927	2549	2382	2684	3782	2657	2985	2617	1792	2549	2223
gene-SYNPCC7002_RS04975	191	141	226	149	259	188	191	129	231	328	224	321	231	145	222	152
gene-SYNPCC7002_RS04980	1306	1123	1233	1079	2110	1604	1523	1488	1599	2070	1365	1941	1757	1208	1510	1281
gene-SYNPCC7002_RS04985	2209	2049	2196	2095	4643	3649	3172	3196	3747	4564	2972	3415	3901	2428	3546	2733
gene-SYNPCC7002_RS04990	1708	1665	1480	1373	5410	4166	3849	3497	1287	1727	1275	1914	1485	902	1330	1082
gene-SYNPCC7002_RS04995	717	569	714	702	802	593	585	528	426	721	450	539	446	244	472	402
gene-SYNPCC7002_RS05000	88	74	58	72	163	159	150	92	136	198	91	165	127	95	95	104
gene-SYNPCC7002_RS05005	413	288	239	301	661	547	475	399	556	804	523	753	539	306	477	442
gene-SYNPCC7002_RS05010	255	205	244	271	347	243	220	260	246	376	202	245	292	188	255	240
gene-SYNPCC7002_RS05015	127	94	81	85	177	152	156	124	186	281	162	174	166	91	164	89
gene-SYNPCC7002_RS05020	258	187	162	169	889	745	604	640	1034	1420	973	1014	992	687	958	798
gene-SYNPCC7002_RS05025	694	551	595	565	1269	1029	886	891	1143	1734	1052	1300	1077	840	1068	937
gene-SYNPCC7002_RS05030	64764	63847	62777	70749	51460	40222	38480	36987	89958	115605	76439	70635	91964	59078	90297	69217
gene-SYNPCC7002_RS16415	8664	7726	7018	7435	6215	5401	4921	3977	9659	12430	10349	10006	12014	6334	9493	8962
gene-SYNPCC7002_RS05035	1377	1452	1387	1445	2865	2109	2013	2073	2432	3472	2065	2240	2425	1598	2238	1797
gene-SYNPCC7002_RS05040	2142	1873	1958	2032	4328	3572	3425	3208	4218	5608	3677	4119	4259	2843	3782	2989
gene-SYNPCC7002_RS05045	704	651	796	811	1411	1008	985	919	1182	1632	1032	1044	1009	740	1204	846
gene-SYNPCC7002_RS05050	4018	3667	3277	3257	7610	6209	5703	5372	5796	8304	5642	8004	6340	4467	5812	5022
gene-SYNPCC7002_RS05055	944	800	846	859	1784	1285	1265	1202	1526	2105	1180	1596	1303	1063	1458	1057
gene-SYNPCC7002_RS05060	3125	2657	3155	2865	3104	2386	2285	2139	2183	2997	1893	2639	2027	1459	1911	1685
gene-SYNPCC7002_RS05070	463	396	600	399	986	730	629	635	738	1281	970	1139	981	551	910	808
gene-SYNPCC7002_RS05075	27948	24504	23312	22605	30054	25302	23071	21676	41560	55942	35920	42583	41851	29055	39175	31081
gene-SYNPCC7002_RS05080	1064	1070	842	671	1814	1679	1334	1207	1855	2471	1469	1864	1654	1170	1743	1307
gene-SYNPCC7002_RS05085	1527	1404	1465	1457	2134	1627	1611	1458	2155	2862	1806	1884	2001	1465	2084	1483
gene-SYNPCC7002_RS05090	581	550	493	491	865	525	614	673	839	1030	667	821	639	530	675	610
gene-SYNPCC7002_RS05095	23094	20657	15514	17362	54539	44098	43920	41147	58221	77128	46423	50396	55404	38481	53712	40235
gene-SYNPCC7002_RS05100	6091	4851	4061	4367	13202	10861	10225	9762	17402	24091	14694	16652	16794	11835	16398	12968
gene-SYNPCC7002_RS05105	5114	4416	3459	3676	8108	6745	5886	5350	11378	15124	11284	10614	12562	7456	11739	9958
gene-SYNPCC7002_RS05110	1731	1662	1352	1346	4463	3735	3305	3070	5768	7992	5282	5653	5850	3776	5422	4340
gene-SYNPCC7002_RS05115	7127	5432	3701	4022	32298	25510	23083	21865	53943	75924	55281	44326	61503	37147	59364	48714
gene-SYNPCC7002_RS05120	9321	7204	4913	5589	45682	34416	31456	30473	71008	101696	70399	56092	79926	52404	80004	64531
gene-SYNPCC7002_RS05125	4410	3387	2826	2746	14641	13312	11243	10609	23380	30549	23574	21938	27447	15639	22637	19921
gene-SYNPCC7002_RS05130	3398	2693	2155	2071	9962	7919	6952	6558	13668	20266	14731	13143	16551	9696	15090	13179
gene-SYNPCC7002_RS05135	9002	7914	6013	6343	23049	18157	15864	15743	28615	41415	30632	27837	33670	20838	31294	27423
gene-SYNPCC7002_RS05140	5429	4953	3444	3891	11542	9996	8809	8517	15910	21712	16602	15428	19144	10479	16286	14797
gene-SYNPCC7002_RS05145	16	6	6	4	14	6	22	18	42	40	38	8	28	22	38	26
gene-SYNPCC7002_RS05150	3703	3168	2498	2452	8125	6845	5794	5610	11298	15114	12154	10708	13528	7853	11597	10141
gene-SYNPCC7002_RS05155	72621	58120	44323	47203	28701	22900	21517	20912	44936	58807	37774	29989	48835	31686	48474	39478
gene-SYNPCC7002_RS05160	1401	951	1177	1010	622	567	569	462	585	675	518	651	494	267	395	364
gene-SYNPCC7002_RS05165	1029	756	502	590	2674	2187	1813	1635	2995	5080	3146	3597	3434	2014	3200	2688
gene-SYNPCC7002_RS05170	2813	2592	2456	2516	8777	5881	5481	5397	9754	14504	8392	7808	9759	6921	10638	7900
gene-SYNPCC7002_RS05175	4588	3800	3146	3046	11860	10568	8703	7991	15949	21214	14580	15529	17160	10440	14431	12942
gene-SYNPCC7002_RS05180	6271	5588	4427	4779	15778	12776	11706	11266	20144	27471	19612	19147	21662	13911	20535	17110
gene-SYNPCC7002_RS05185	8639	7991	7506	8034	26796	18120	17877	18808	33272	49358	25706	25327	31174	23063	35062	23736
gene-SYNPCC7002_RS05190	4101	3712	3315	3324	10977	8939	8224	8320	14739	20992	13135	13495	15687	10689	14851	11884
gene-SYNPCC7002_RS05195	9187	7639	6511	6570	23877	19109	17047	16145	30977	45744	29959	28833	34589	22048	32097	27210
gene-SYNPCC7002_RS05200	5922	5401	4351	4731	14193	10574	9897	9960	18992	27284	16646	16758	19728	13589	19349	15133
gene-SYNPCC7002_RS05205	5385	4445	3769	3836	11520	9968	8264	8220	16306	22031	15090	15114	17442	10960	15132	13635
gene-SYNPCC7002_RS16420	2988	2514	2084	2183	5333	4494	3788	3626	8046	11565	7828	7139	8657	5342	7905	6831
gene-SYNPCC7002_RS05210	1005	878	590	724	2285	1862	1785	1561	3478	5297	3254	3438	3885	2201	3432	2923
gene-SYNPCC7002_RS05215	4664	4078	2857	3152	9114	8190	6912	6240	12635	19276	12389	12824	14843	8831	12770	10865
gene-SYNPCC7002_RS05220	17173	13813	10143	11737	28226	26260	21552	20631	38545	55775	37806	41434	44675	25830	37513	32963
gene-SYNPCC7002_RS05225	4869	3747	2564	2691	15226	12437	10929	10751	24070	34703	22686	21453	25724	16449	23955	19710
gene-SYNPCC7002_RS05230	7307	5650	3717	3968	21963	18417	16210	15768	37846	52328	33093	32408	38792	25923	36508	29187
gene-SYNPCC7002_RS05235	3561	2758	1707	1913	13160	11123	9508	9391	22986	33949	21495	19829	24234	15977	23662	18905
gene-SYNPCC7002_RS05240	4344	3561	2251	2317	16218	13754	12400	11843	29463	42549	27994	25450	31241	20983	29799	25152
gene-SYNPCC7002_RS05245	2195	1597	952	865	8648	7908	6276	5661	14866	21092	15915	15039	18445	10101	14701	13210
gene-SYNPCC7002_RS05250	4035	3325	2180	2335	17359	13203	11590	11768	29125	45100	25959	23792	31063	20505	31352	23869
gene-SYNPCC7002_RS05255	3196	2708	1588	1662	11758	8845	8202	7643	18944	29239	17669	16170	20760	13642	20350	16552
gene-SYNPCC7002_RS05260	3880	3081	2025	2291	13924	10238	9590	9635	23480	36702	21210	19134	24366	16725	24884	19183
gene-SYNPCC7002_RS05265	3151	2626	1826	2045	11191	8045	7721	7523	18244	28496	16029	14454	18844	13586	20203	14415
gene-SYNPCC7002_RS05270	2391	1877	1080	1153	6847	5948	5190	5028	12865	18622	12431	11632	14983	9129	12772	11186
gene-SYNPCC7002_RS05275	5150	3901	2355	2495	14338	11979	10673	10359	27626	38809	24522	22795	29512	19161	27381	22572
gene-SYNPCC7002_RS05280	8117	6592	3710	4172	26521	19921	17740	18207	44562	64816	37518	35896	45427	31137	46430	34115
gene-SYNPCC7002_RS05285	5835	4465	2597	2975	17854	13594	12075	12831	30694	45315	25142	23843	29748	22027	31171	22782
gene-SYNPCC7002_RS05290	2288	1902	910	974	6784	5899	4444	4260	9137	14248	10717	9670	11962	6811	10313	8670
gene-SYNPCC7002_RS05295	12354	8857	4918	4961	31344	28530	24163	20759	49452	68753	50286	47628	57177	34023	48032	41600
gene-SYNPCC7002_RS05300	4629	3595	2032	2556	12389	9855	8975	8883	18677	28014	17547	16134	20492	13081	19611	15713
gene-SYNPCC7002_RS05305	10171	8353	4867	5619	29546	22066	20015	21355	44634	69084	41925	38031	48541	32954	49586	38604
gene-SYNPCC7002_RS05310	12163	9672	5607	6460	33564	25668	23380	23866	51614	77442	48946	43385	56019	37291	55858	44751
